layer,block_size,target_sparsity,mask_type,local_blocks,landmark_method,num_landmarks,score_method,local_budget_overflow_rate,oracle_gap_mass,oracle_gap_l2,actual_tile_sparsity,attention_tile_work_fraction,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_kl_mean,token_mask_sparsity,quality_pass,strong_quality_pass
12,16,0.6,landmark,0,mean_plus_topk_norm,2,max,0.0,0.1485005021095276,0.3009018674492836,0.5757575757575757,0.42424242424242425,0.7481046915054321,0.8017940521240234,0.997402548789978,0.25189530849456787,0.42187997698783875,1.0926543474197388,0.9700469970703125,0.9326480627059937,0.5037906169891357,6.079417705535889,0.7953425816127232,False,False
12,16,0.6,landmark,0,mean_plus_topk_norm,2,hybrid,0.0,0.15257316827774048,0.3104855790734291,0.5757575757575757,0.42424242424242425,0.7440320253372192,0.7969471216201782,0.9976617693901062,0.25596797466278076,0.43146368861198425,1.1073386669158936,0.9701780676841736,0.932800829410553,0.5119359493255615,6.188807010650635,0.7955387660435268,False,False
12,16,0.6,local_plus_landmark,1,mean_plus_max_norm,2,max,0.0625,0.1660555601119995,0.33282018452882767,0.5757575757575757,0.42424242424242425,0.7305496335029602,0.7761337161064148,0.9975943565368652,0.2694503962993622,0.4537982940673828,1.1502529382705688,0.9693318009376526,0.9269237518310547,0.5389007925987244,6.529152870178223,0.7958984375,False,False
12,16,0.6,local_plus_landmark,1,mean_plus_max_norm,2,hybrid,0.0625,0.1670980453491211,0.3358231261372566,0.5757575757575757,0.42424242424242425,0.7295071482658386,0.7765569090843201,0.9974600672721863,0.27049288153648376,0.45680123567581177,1.160873532295227,0.9693540334701538,0.9264227151870728,0.5409857630729675,6.556096076965332,0.7958984375,False,False
12,16,0.6,local_plus_landmark,1,mean_plus_topk_norm,2,max,0.0625,0.1544971466064453,0.3109753206372261,0.5757575757575757,0.42424242424242425,0.7421080470085144,0.7988532781600952,0.997402548789978,0.2578919529914856,0.43195343017578125,1.1441502571105957,0.9686304926872253,0.928307294845581,0.5157839059829712,6.230228900909424,0.7958984375,False,False
12,16,0.6,local_plus_landmark,1,mean_plus_topk_norm,2,hybrid,0.0625,0.15797048807144165,0.3207295909523964,0.5757575757575757,0.42424242424242425,0.7386347055435181,0.7932894229888916,0.9976617693901062,0.26136523485183716,0.44170770049095154,1.1597846746444702,0.9686904549598694,0.9288742542266846,0.5227304697036743,6.325353145599365,0.7958984375,False,False
12,16,0.6,local_plus_landmark,2,mean_plus_max_norm,2,max,0.15625,0.1620248556137085,0.3181426301598549,0.5738636363636364,0.42613636363636365,0.7345803380012512,0.77985680103302,0.9989068508148193,0.26541972160339355,0.43912073969841003,1.1176269054412842,0.972986102104187,0.9369465708732605,0.5308393836021423,6.432777404785156,0.794921875,False,False
12,16,0.6,local_plus_landmark,2,mean_plus_max_norm,2,hybrid,0.15625,0.16272789239883423,0.32022545486688614,0.5738636363636364,0.42613636363636365,0.7338773012161255,0.7796759009361267,0.9989044070243835,0.2661227285861969,0.4412035644054413,1.1198644638061523,0.9730071425437927,0.9365329146385193,0.5322454571723938,6.451193332672119,0.794921875,False,False
12,16,0.6,local_plus_landmark,2,mean_plus_topk_norm,2,max,0.15625,0.14711099863052368,0.29003677517175674,0.5738636363636364,0.42613636363636365,0.749494194984436,0.8065757751464844,0.9987746477127075,0.25050583481788635,0.4110148847103119,1.0921478271484375,0.9734756350517273,0.9405394196510315,0.5010116696357727,6.046873569488525,0.794921875,False,False
12,16,0.6,local_plus_landmark,2,mean_plus_topk_norm,2,hybrid,0.15625,0.1513817310333252,0.3000219836831093,0.5738636363636364,0.42613636363636365,0.7452234625816345,0.7994776964187622,0.9989178776741028,0.2547765374183655,0.42100009322166443,1.1042307615280151,0.9733244776725769,0.9392589926719666,0.509553074836731,6.1606035232543945,0.794921875,False,False
12,16,0.6,aglr_adaptive_m0.90,1,mean_plus_max_norm,2,max,0.9174107142857143,0.1256411075592041,0.28413382917642593,0.4500811688311688,0.5499188311688312,0.7709640860557556,0.837353527545929,0.999249279499054,0.2290358990430832,0.4051119387149811,1.133379340171814,0.9669346809387207,0.9326754212379456,0.458071768283844,5.5876312255859375,0.7310965401785714,False,False
12,16,0.6,aglr_adaptive_m0.90,2,mean_plus_max_norm,2,max,0.9776785714285714,0.09452110528945923,0.21525952965021133,0.42275432900432897,0.577245670995671,0.8020840883255005,0.8647098541259766,0.9996546506881714,0.19791600108146667,0.3362376391887665,0.953163206577301,0.9784141778945923,0.9552397727966309,0.39583200216293335,4.827733516693115,0.7170061383928572,False,False
12,16,0.6,aglr_adaptive_m0.90,1,mean_plus_max_norm,2,hybrid,0.9375,0.12260603904724121,0.28117934614419937,0.43912337662337664,0.5608766233766234,0.7739991545677185,0.8441048860549927,0.9992464780807495,0.2260008156299591,0.4021574556827545,1.132304310798645,0.9673408269882202,0.9323464035987854,0.4520016312599182,5.524963855743408,0.7254464285714286,False,False
12,16,0.6,aglr_adaptive_m0.90,2,mean_plus_max_norm,2,hybrid,0.9910714285714286,0.09410840272903442,0.2133859172463417,0.4196428571428571,0.5803571428571429,0.8024967908859253,0.8674708604812622,0.9996502995491028,0.19750331342220306,0.33436402678489685,0.9496930241584778,0.9790412187576294,0.9569554924964905,0.39500662684440613,4.820378303527832,0.7154017857142857,False,False
12,16,0.6,aglr_adaptive_m0.90,1,mean_plus_topk_norm,2,max,0.9174107142857143,0.11465799808502197,0.2679559662938118,0.4464285714285714,0.5535714285714286,0.7819471955299377,0.8618911504745483,0.998929500579834,0.21805275976657867,0.38893407583236694,1.1243007183074951,0.9672582745552063,0.9377401471138,0.43610551953315735,5.3158464431762695,0.7292131696428572,False,False
12,16,0.6,aglr_adaptive_m0.90,2,mean_plus_topk_norm,2,max,0.9799107142857143,0.08120417594909668,0.19159431010484695,0.4207251082251082,0.5792748917748918,0.815401017665863,0.8930215835571289,0.9995176196098328,0.18459902703762054,0.3125724196434021,0.9321523904800415,0.9794386029243469,0.959614634513855,0.3691980242729187,4.488096714019775,0.7159598214285714,False,False
12,16,0.6,aglr_adaptive_m0.90,1,mean_plus_topk_norm,2,hybrid,0.9575892857142857,0.11140692234039307,0.2691432908177376,0.4329004329004329,0.5670995670995671,0.7851982712745667,0.8674572110176086,0.999090850353241,0.21480175852775574,0.3901214003562927,1.1576606035232544,0.9669674038887024,0.9353439807891846,0.4296035170555115,5.252220630645752,0.7222377232142857,False,False
12,16,0.6,aglr_adaptive_m0.90,2,mean_plus_topk_norm,2,hybrid,1.0,0.0843082070350647,0.20118770748376846,0.4185606060606061,0.5814393939393939,0.812296986579895,0.8887700438499451,0.9995980858802795,0.18770292401313782,0.3221658170223236,0.9532514214515686,0.978751540184021,0.9583691358566284,0.37540584802627563,4.57578706741333,0.71484375,False,False
12,16,0.6,aglr_adaptive_m0.95,1,mean_plus_max_norm,2,max,0.96875,0.11890751123428345,0.2769467905163765,0.4330357142857143,0.5669642857142857,0.7776976823806763,0.8440979719161987,0.9992578625679016,0.22230230271816254,0.39792490005493164,1.125495195388794,0.9673925042152405,0.9345620274543762,0.4446046054363251,5.435367107391357,0.7223074776785714,False,False
12,16,0.6,aglr_adaptive_m0.95,2,mean_plus_max_norm,2,max,0.9933035714285714,0.09347110986709595,0.21462760120630264,0.4201839826839827,0.5798160173160173,0.8031340837478638,0.8652864694595337,0.9996546506881714,0.19686590135097504,0.3356057107448578,0.9530560374259949,0.9784916639328003,0.9552397727966309,0.3937317728996277,4.8047637939453125,0.7156808035714286,False,False
12,16,0.6,aglr_adaptive_m0.95,1,mean_plus_max_norm,2,hybrid,0.9888392857142857,0.11807668209075928,0.27698684483766556,0.42600108225108224,0.5739989177489178,0.7785285115242004,0.8487015962600708,0.9992696642875671,0.22147151827812195,0.3979649543762207,1.129170298576355,0.9677924513816833,0.9347079992294312,0.4429430365562439,5.421827793121338,0.7186802455357143,False,False
12,16,0.6,aglr_adaptive_m0.95,2,mean_plus_max_norm,2,hybrid,1.0,0.0940367579460144,0.21335387974977493,0.4185606060606061,0.5814393939393939,0.8025684356689453,0.8675073385238647,0.9996502995491028,0.1974315494298935,0.3343319892883301,0.9496930241584778,0.9790406823158264,0.9569554924964905,0.3948631286621094,4.8189215660095215,0.71484375,False,False
12,16,0.6,aglr_adaptive_m0.95,1,mean_plus_topk_norm,2,max,0.9799107142857143,0.10548794269561768,0.25743476301431656,0.4281655844155844,0.5718344155844156,0.791117250919342,0.8758450746536255,0.9989556074142456,0.20888271927833557,0.3784128725528717,1.1200531721115112,0.967654824256897,0.9391112923622131,0.41776543855667114,5.100858211517334,0.7197963169642857,False,False
12,16,0.6,aglr_adaptive_m0.95,2,mean_plus_topk_norm,2,max,1.0,0.08013635873794556,0.19067994505167007,0.4185606060606061,0.5814393939393939,0.8164688348770142,0.8943718671798706,0.9995176196098328,0.18353115022182465,0.3116580545902252,0.9305458068847656,0.9794645309448242,0.9596850872039795,0.3670623004436493,4.46396541595459,0.71484375,False,False
12,16,0.6,aglr_adaptive_m0.95,1,mean_plus_topk_norm,2,hybrid,0.9955357142857143,0.10760706663131714,0.2653699591755867,0.42248376623376627,0.5775162337662337,0.7889981269836426,0.8734275102615356,0.9991021752357483,0.21100187301635742,0.38634806871414185,1.1561979055404663,0.9671280980110168,0.9355999827384949,0.42200374603271484,5.164084434509277,0.7168666294642857,False,False
12,16,0.6,aglr_adaptive_m0.95,2,mean_plus_topk_norm,2,hybrid,1.0,0.0843082070350647,0.20118770748376846,0.4185606060606061,0.5814393939393939,0.812296986579895,0.8887700438499451,0.9995980858802795,0.18770292401313782,0.3221658170223236,0.9532514214515686,0.978751540184021,0.9583691358566284,0.37540584802627563,4.57578706741333,0.71484375,False,False
23,16,0.0,dense,0,none,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0000001192092896,4.6399821762577176e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.4990234375,False,False
23,16,0.4,random,0,none,0,none,0.0,0.3280675411224365,0.3242671340703964,0.40354437229437234,0.5964556277056277,0.577035129070282,0.6027870774269104,0.9513951539993286,0.42296478152275085,0.4226633608341217,0.9245465397834778,0.8564162850379944,0.5292503833770752,0.8258403539657593,10.138833045959473,0.7011173793247768,False,False
23,16,0.4,mean_pooled_score,0,none,0,none,0.0,0.13236981630325317,0.15389610826969147,0.43560606060606055,0.5643939393939394,0.7727328538894653,0.8510845899581909,0.9877095222473145,0.22726716101169586,0.25229233503341675,0.6829541921615601,0.9283905625343323,0.8319482803344727,0.4232843220233917,5.322968482971191,0.7210170200892857,False,False
23,16,0.4,oracle_block_mass,0,none,0,none,0.0,0.0,0.0,0.37310606060606055,0.6268939393939394,0.9051026701927185,0.9175164699554443,0.9999945759773254,0.09489727765321732,0.09839622676372528,0.20041368901729584,0.9916917085647583,0.9839449524879456,0.18979455530643463,2.055068254470825,0.686370849609375,False,False
23,16,0.4,local_window,0,none,0,none,0.0,0.03542935848236084,0.05234751105308533,0.17234848484848486,0.8276515151515151,0.8696733117103577,0.9999999403953552,1.0000001192092896,0.13032670319080353,0.1507437378168106,0.5355932712554932,0.9531718492507935,0.8732814788818359,0.26065340638160706,3.0298850536346436,0.587890625,False,False
23,16,0.4,landmark,0,mean_plus_max_norm,2,max,0.0,0.050541698932647705,0.05640828609466553,0.37310606060606055,0.6268939393939394,0.8545609712600708,0.8810357451438904,0.9999917149543762,0.1454390585422516,0.1548045128583908,0.3353177309036255,0.9774665832519531,0.9586130976676941,0.2908781170845032,3.2883594036102295,0.690032958984375,False,False
23,16,0.4,landmark,0,mean_plus_max_norm,2,hybrid,0.0,0.05130267143249512,0.05698385834693909,0.37310606060606055,0.6268939393939394,0.8537999987602234,0.8813607692718506,0.9999915361404419,0.14619998633861542,0.15538008511066437,0.33549147844314575,0.9774168729782104,0.9591702222824097,0.29239994287490845,3.3064582347869873,0.6902618408203125,False,False
23,16,0.4,landmark,0,mean_plus_topk_norm,2,max,0.0,0.06618672609329224,0.08168379962444305,0.37310606060606055,0.6268939393939394,0.8389159440994263,0.8669750094413757,0.9999893307685852,0.16108404099941254,0.18008002638816833,0.4131532311439514,0.9667494893074036,0.9322370290756226,0.3221680521965027,3.6700313091278076,0.6894771030970982,False,False
23,16,0.4,landmark,0,mean_plus_topk_norm,2,hybrid,0.0,0.06225711107254028,0.07601472735404968,0.37310606060606055,0.6268939393939394,0.8428455591201782,0.8710103034973145,0.9999902844429016,0.1571544110774994,0.17441095411777496,0.38563790917396545,0.9677672982215881,0.942767322063446,0.3143088221549988,3.574345111846924,0.6898694719587053,False,False
23,16,0.4,local_plus_landmark,1,mean_plus_max_norm,2,max,0.03125,0.05563783645629883,0.06270092725753784,0.37310606060606055,0.6268939393939394,0.8494648337364197,0.8764714002609253,0.9999917149543762,0.15053513646125793,0.16109715402126312,0.3503868579864502,0.9758090972900391,0.9549781680107117,0.30107027292251587,3.408262252807617,0.69140625,False,False
23,16,0.4,local_plus_landmark,1,mean_plus_max_norm,2,hybrid,0.03125,0.054789185523986816,0.06180700659751892,0.37310606060606055,0.6268939393939394,0.8503134846687317,0.8775820732116699,0.9999915361404419,0.14968650043010712,0.1602032333612442,0.34431734681129456,0.9763908386230469,0.9561110138893127,0.29937300086021423,3.387681722640991,0.69140625,False,False
23,16,0.4,local_plus_landmark,1,mean_plus_topk_norm,2,max,0.03125,0.07557928562164307,0.09586405754089355,0.37310606060606055,0.6268939393939394,0.8295233845710754,0.8600054383277893,0.9999893307685852,0.17047663033008575,0.19426028430461884,0.45225489139556885,0.9620699286460876,0.9183410406112671,0.3409532606601715,3.8948042392730713,0.69140625,False,False
23,16,0.4,local_plus_landmark,1,mean_plus_topk_norm,2,hybrid,0.03125,0.06998646259307861,0.08734148740768433,0.37310606060606055,0.6268939393939394,0.8351162075996399,0.8666236400604248,0.9999902844429016,0.16488385200500488,0.1857377141714096,0.4191927909851074,0.9646474123001099,0.9314572215080261,0.32976776361465454,3.7604918479919434,0.69140625,False,False
23,16,0.4,local_plus_landmark,2,mean_plus_max_norm,2,max,0.09375,0.06783586740493774,0.08395686745643616,0.37310606060606055,0.6268939393939394,0.8372668027877808,0.8635007739067078,0.9999917149543762,0.16273324191570282,0.18235309422016144,0.40279895067214966,0.9661954641342163,0.9377468824386597,0.3254665434360504,3.700946807861328,0.69140625,False,False
23,16,0.4,local_plus_landmark,2,mean_plus_max_norm,2,hybrid,0.09375,0.06539708375930786,0.07824867963790894,0.37310606060606055,0.6268939393939394,0.8397055864334106,0.8657662868499756,0.9999915361404419,0.1602943390607834,0.17664490640163422,0.38217979669570923,0.9688296914100647,0.942687451839447,0.32058873772621155,3.6418745517730713,0.69140625,False,False
23,16,0.4,local_plus_landmark,2,mean_plus_topk_norm,2,max,0.09375,0.08981549739837646,0.11722436547279358,0.37310606060606055,0.6268939393939394,0.815287172794342,0.8443071246147156,0.9999893307685852,0.18471279740333557,0.21562059223651886,0.5163150429725647,0.9540886878967285,0.8936167359352112,0.36942559480667114,4.23993444442749,0.69140625,False,False
23,16,0.4,local_plus_landmark,2,mean_plus_topk_norm,2,hybrid,0.09375,0.0824284553527832,0.10520420968532562,0.37310606060606055,0.6268939393939394,0.8226742148399353,0.852859616279602,0.9999904036521912,0.1773257702589035,0.2036004364490509,0.47599679231643677,0.9580826163291931,0.9120371341705322,0.3546515107154846,4.060235023498535,0.69140625,False,False
23,16,0.4,aglr_adaptive_m0.90,1,mean_plus_max_norm,2,max,0.7946428571428571,0.1504630446434021,0.19516880810260773,0.463474025974026,0.536525974025974,0.7546396255493164,0.8041287660598755,0.9987257719039917,0.2453603595495224,0.293565034866333,0.7030148506164551,0.9345738291740417,0.8111127614974976,0.4907207190990448,5.653810024261475,0.7380022321428572,False,False
23,16,0.4,aglr_adaptive_m0.90,2,mean_plus_max_norm,2,max,0.8660714285714286,0.1298733949661255,0.16578830778598785,0.4454816017316018,0.5545183982683982,0.775229275226593,0.8086848258972168,0.9999891519546509,0.2247707098722458,0.26418453454971313,0.650043785572052,0.9407081604003906,0.8343318700790405,0.4495414197444916,5.146666049957275,0.7287248883928572,False,False
23,16,0.4,aglr_adaptive_m0.90,1,mean_plus_max_norm,2,hybrid,0.890625,0.13416248559951782,0.17189960181713104,0.4426406926406926,0.5573593073593074,0.7709401845932007,0.82063227891922,0.9987257719039917,0.22905977070331573,0.2702958285808563,0.6401262879371643,0.9431964755058289,0.8434152603149414,0.45811954140663147,5.276805877685547,0.7272600446428572,False,False
23,16,0.4,aglr_adaptive_m0.90,2,mean_plus_max_norm,2,hybrid,0.921875,0.11831212043762207,0.14652971923351288,0.432224025974026,0.567775974025974,0.7867905497550964,0.8227543830871582,0.999988853931427,0.2132093757390976,0.24492594599723816,0.5990038514137268,0.9471941590309143,0.8570250868797302,0.4264187514781952,4.880578517913818,0.7218889508928572,False,False
23,16,0.4,aglr_adaptive_m0.90,1,mean_plus_topk_norm,2,max,0.6964285714285714,0.20193129777908325,0.25840650498867035,0.49797077922077926,0.5020292207792207,0.7031713724136353,0.7451785802841187,0.9985010623931885,0.29682865738868713,0.35680273175239563,0.841750979423523,0.914167582988739,0.7506675124168396,0.5936573147773743,6.869706630706787,0.7557896205357143,False,False
23,16,0.4,aglr_adaptive_m0.90,2,mean_plus_topk_norm,2,max,0.75,0.18182462453842163,0.22333692014217377,0.4778138528138528,0.5221861471861472,0.7232780456542969,0.7541238069534302,0.9999849796295166,0.27672192454338074,0.32173314690589905,0.7893268465995789,0.9203243851661682,0.7719213962554932,0.5534437894821167,6.377800941467285,0.7453962053571428,False,False
23,16,0.4,aglr_adaptive_m0.90,1,mean_plus_topk_norm,2,hybrid,0.8214285714285714,0.1594831943511963,0.20515872538089752,0.45373376623376627,0.5462662337662337,0.7456194758415222,0.7920106649398804,0.9983735680580139,0.2543805241584778,0.3035549521446228,0.7169039845466614,0.9303949475288391,0.802433431148529,0.5087609887123108,5.88754940032959,0.7329799107142857,False,False
23,16,0.4,aglr_adaptive_m0.90,2,mean_plus_topk_norm,2,hybrid,0.8794642857142857,0.14376622438430786,0.18111218512058258,0.44061147186147187,0.5593885281385281,0.7613364458084106,0.7964456081390381,0.9999866485595703,0.23866353929042816,0.27950841188430786,0.6822659373283386,0.9346923828125,0.8143047094345093,0.4773270785808563,5.496743679046631,0.7262137276785714,False,False
23,16,0.4,aglr_adaptive_m0.95,1,mean_plus_max_norm,2,max,0.9330357142857143,0.13313531875610352,0.17252935469150543,0.4381764069264069,0.5618235930735931,0.771967351436615,0.824884831905365,0.9987257719039917,0.22803270816802979,0.2709255814552307,0.6440016627311707,0.9417651295661926,0.8352891206741333,0.45606541633605957,5.25600004196167,0.7249581473214286,False,False
23,16,0.4,aglr_adaptive_m0.95,2,mean_plus_max_norm,2,max,0.9508928571428571,0.12008142471313477,0.15295256674289703,0.4296536796536796,0.5703463203463204,0.7850212454795837,0.8207147121429443,0.9999891519546509,0.21497878432273865,0.2513487935066223,0.6192753911018372,0.9443430304527283,0.8456951379776001,0.4299575686454773,4.9251556396484375,0.7205636160714286,False,False
23,16,0.4,aglr_adaptive_m0.95,1,mean_plus_max_norm,2,hybrid,0.96875,0.12510621547698975,0.15862645208835602,0.4276244588744589,0.5723755411255411,0.7799964547157288,0.8315411806106567,0.9987257719039917,0.22000351548194885,0.2570226788520813,0.6015592813491821,0.9468755722045898,0.8570477366447449,0.4400070309638977,5.070709228515625,0.7195172991071428,False,False
23,16,0.4,aglr_adaptive_m0.95,2,mean_plus_max_norm,2,hybrid,0.9866071428571429,0.11324214935302734,0.1388653814792633,0.42234848484848486,0.5776515151515151,0.7918605208396912,0.8288061618804932,0.999988853931427,0.20813943445682526,0.2372616082429886,0.5762982368469238,0.94919353723526,0.8619753122329712,0.4162788689136505,4.76572847366333,0.716796875,False,False
23,16,0.4,aglr_adaptive_m0.95,1,mean_plus_topk_norm,2,max,0.8571428571428571,0.16886597871780396,0.21593116223812103,0.4552218614718615,0.5447781385281385,0.7362366914749146,0.7825005054473877,0.9985010623931885,0.2637633681297302,0.3143273890018463,0.752609372138977,0.9271674156188965,0.7889090180397034,0.5275267362594604,6.111738681793213,0.7337472098214286,False,False
23,16,0.4,aglr_adaptive_m0.95,2,mean_plus_topk_norm,2,max,0.8883928571428571,0.15470737218856812,0.19211708009243011,0.44358766233766234,0.5564123376623377,0.7503952980041504,0.7824654579162598,0.9999849796295166,0.24960467219352722,0.2905133068561554,0.7090755701065063,0.9305048584938049,0.8041573762893677,0.49920937418937683,5.755626201629639,0.7277483258928572,False,False
23,16,0.4,aglr_adaptive_m0.95,1,mean_plus_topk_norm,2,hybrid,0.953125,0.14366227388381958,0.18391527235507965,0.43073593073593075,0.5692640692640693,0.7614403963088989,0.8144021034240723,0.9983735680580139,0.23855958878993988,0.28231149911880493,0.6751424074172974,0.9370204210281372,0.820283055305481,0.47711917757987976,5.522365093231201,0.7211216517857143,False,False
23,16,0.4,aglr_adaptive_m0.95,2,mean_plus_topk_norm,2,hybrid,0.9665178571428571,0.13214647769927979,0.1673337072134018,0.4235660173160173,0.5764339826839827,0.7729561924934387,0.8125605583190918,0.9999866485595703,0.22704389691352844,0.2657299339771271,0.6613740921020508,0.9387732744216919,0.8285273313522339,0.4540878236293793,5.2291693687438965,0.7174246651785714,False,False
23,16,0.5,random,0,none,0,none,0.0,0.3656146228313446,0.35424254834651947,0.5047348484848485,0.4952651515151515,0.47879722714424133,0.48528313636779785,0.874415934085846,0.5212028622627258,0.5124712586402893,1.0,0.8087906837463379,0.39859169721603394,1.0089234113693237,12.530410766601562,0.7518877301897322,False,False
23,16,0.5,mean_pooled_score,0,none,0,none,0.0,0.15656936168670654,0.1936483532190323,0.5454545454545454,0.45454545454545453,0.6878424882888794,0.7659221887588501,0.9761026501655579,0.3121574819087982,0.3518770635128021,1.0,0.8780520558357239,0.6096563339233398,0.5618149638175964,7.3368024826049805,0.7758265904017857,False,False
23,16,0.5,oracle_block_mass,0,none,0,none,0.0,0.0,0.0,0.48484848484848486,0.5151515151515151,0.8444118499755859,0.860014796257019,0.9991868138313293,0.15558815002441406,0.15822871029376984,0.3283238112926483,0.9826759696006775,0.9558383226394653,0.3111763000488281,3.4278666973114014,0.7416011265345982,False,False
23,16,0.5,local_window,0,none,0,none,0.0,0.065696120262146,0.053760141134262085,0.25757575757575757,0.7424242424242424,0.7787157297134399,0.9999998211860657,1.0,0.22128424048423767,0.21198885142803192,0.6321196556091309,0.9337983131408691,0.8138788938522339,0.44256848096847534,5.153361797332764,0.6318359375,False,False
23,16,0.5,landmark,0,mean_plus_max_norm,2,max,0.0,0.0809715986251831,0.11385880410671234,0.48484848484848486,0.5151515151515151,0.7634402513504028,0.7857141494750977,0.998339056968689,0.2365597039461136,0.2720875144004822,0.5879527926445007,0.9448509216308594,0.864170253276825,0.4731194078922272,5.422515392303467,0.7464730398995536,False,False
23,16,0.5,landmark,0,mean_plus_max_norm,2,hybrid,0.0,0.07449275255203247,0.10160218179225922,0.48484848484848486,0.5151515151515151,0.7699190974235535,0.7927461266517639,0.9984492659568787,0.23008085787296295,0.25983089208602905,0.5607396364212036,0.9500283598899841,0.8761655688285828,0.4601617157459259,5.260890960693359,0.7471269880022322,False,False
23,16,0.5,landmark,0,mean_plus_topk_norm,2,max,0.0,0.0965697169303894,0.13178707659244537,0.48484848484848486,0.5151515151515151,0.7478421330451965,0.7722487449645996,0.9981992244720459,0.25215792655944824,0.2900157868862152,0.6433277726173401,0.9365378618240356,0.8360273838043213,0.5043158531188965,5.799049377441406,0.7456229073660714,False,False
23,16,0.5,landmark,0,mean_plus_topk_norm,2,hybrid,0.0,0.08960229158401489,0.12524278461933136,0.48484848484848486,0.5151515151515151,0.754809558391571,0.7819762229919434,0.9982278943061829,0.24519045650959015,0.2834714949131012,0.6340616941452026,0.9385672807693481,0.8404665589332581,0.4903809130191803,5.630527973175049,0.74627685546875,False,False
23,16,0.5,local_plus_landmark,1,mean_plus_max_norm,2,max,0.0625,0.08943188190460205,0.125254288315773,0.48484848484848486,0.5151515151515151,0.7549799680709839,0.7782996892929077,0.998339056968689,0.24502001702785492,0.28348299860954285,0.6114802956581116,0.9405167698860168,0.8480243682861328,0.49004003405570984,5.620717525482178,0.7490234375,False,False
23,16,0.5,local_plus_landmark,1,mean_plus_max_norm,2,hybrid,0.0625,0.08403986692428589,0.11516763269901276,0.48484848484848486,0.5151515151515151,0.7603719830513,0.7868290543556213,0.9984492659568787,0.23962806165218353,0.2733963429927826,0.5917409062385559,0.9447717070579529,0.8601359128952026,0.47925615310668945,5.48799991607666,0.7490234375,False,False
23,16,0.5,local_plus_landmark,1,mean_plus_topk_norm,2,max,0.0625,0.11212629079818726,0.15376438200473785,0.48484848484848486,0.5151515151515151,0.7322855591773987,0.75507652759552,0.9981992244720459,0.2677144706249237,0.3119930922985077,0.703356146812439,0.9277700781822205,0.7990878224372864,0.5354289412498474,6.1706390380859375,0.7490234375,False,False
23,16,0.5,local_plus_landmark,1,mean_plus_topk_norm,2,hybrid,0.0625,0.10244184732437134,0.1421343833208084,0.48484848484848486,0.5151515151515151,0.7419700026512146,0.7686998248100281,0.9982278943061829,0.2580300271511078,0.30036309361457825,0.6795418858528137,0.9322474598884583,0.8160042762756348,0.5160600543022156,5.938568115234375,0.7490234375,False,False
23,16,0.5,local_plus_landmark,2,mean_plus_max_norm,2,max,0.125,0.09150397777557373,0.1322862058877945,0.4829545454545454,0.5170454545454546,0.7529078722000122,0.7737107276916504,0.9999858736991882,0.24709215760231018,0.29051491618156433,0.6739968061447144,0.9332014322280884,0.8126338124275208,0.49418431520462036,5.6622490882873535,0.748046875,False,False
23,16,0.5,local_plus_landmark,2,mean_plus_max_norm,2,hybrid,0.125,0.08686894178390503,0.12367428839206696,0.4829545454545454,0.5170454545454546,0.7575429081916809,0.7799901962280273,0.9999852180480957,0.24245710670948029,0.2819029986858368,0.6569259166717529,0.9363847374916077,0.8260535001754761,0.48491421341896057,5.549963474273682,0.748046875,False,False
23,16,0.5,local_plus_landmark,2,mean_plus_topk_norm,2,max,0.125,0.114127516746521,0.15533341467380524,0.4829545454545454,0.5170454545454546,0.7302843332290649,0.7484936714172363,0.999981701374054,0.26971563696861267,0.3135621249675751,0.7214221954345703,0.9247899651527405,0.7882463932037354,0.5394312739372253,6.208890438079834,0.748046875,False,False
23,16,0.5,local_plus_landmark,2,mean_plus_topk_norm,2,hybrid,0.125,0.10610157251358032,0.14706076681613922,0.4829545454545454,0.5170454545454546,0.7383102774620056,0.759899914264679,0.9999833106994629,0.2616897225379944,0.30528947710990906,0.710387110710144,0.9276779294013977,0.7985438704490662,0.5233794450759888,6.021082401275635,0.748046875,False,False
23,16,0.5,aglr_adaptive_m0.90,1,mean_plus_max_norm,2,max,0.7946428571428571,0.08977222442626953,0.13533632457256317,0.463474025974026,0.536525974025974,0.7546396255493164,0.8041287660598755,0.9987257719039917,0.2453603595495224,0.293565034866333,0.7030148506164551,0.9345738291740417,0.8111127614974976,0.4907207190990448,5.653810024261475,0.7380022321428572,False,False
23,16,0.5,aglr_adaptive_m0.90,2,mean_plus_max_norm,2,max,0.8660714285714286,0.06918257474899292,0.1059558242559433,0.4454816017316018,0.5545183982683982,0.775229275226593,0.8086848258972168,0.9999891519546509,0.2247707098722458,0.26418453454971313,0.650043785572052,0.9407081604003906,0.8343318700790405,0.4495414197444916,5.146666049957275,0.7287248883928572,False,False
