batch,head,query_block,valid_key_blocks,naive_mismatch,oracle_crossing,actual_refinement,analytic_refinement,mean_error,mean_margin,mean_actual_bound,mean_analytic_bound
0,6,35,36,0.1388888888888889,0.1388888888888889,1.7777777777777777,1.7777777777777777,6.087367534637451,2.1175198554992676,43.0204963684082,76.22513580322266
0,6,36,37,0.10810810810810811,0.08108108108108109,1.7297297297297298,1.7297297297297298,0.6067669987678528,2.3647303581237793,38.042396545410156,74.39130401611328
0,6,37,38,0.7894736842105263,0.7631578947368421,1.6842105263157894,1.6842105263157894,4.088113307952881,2.3133151531219482,36.919090270996094,71.68959045410156
0,6,38,39,0.1282051282051282,0.1282051282051282,1.641025641025641,1.641025641025641,2.953350305557251,2.2951722145080566,33.01883316040039,67.75423431396484
0,6,39,40,0.225,0.2,1.6,1.6,1.3734833002090454,2.37518310546875,33.00103759765625,65.23588562011719
0,6,40,41,0.12195121951219512,0.12195121951219512,1.5609756097560976,1.5609756097560976,0.977711021900177,2.1211130619049072,38.06014633178711,69.26787567138672
0,6,41,42,0.14285714285714285,0.14285714285714285,1.5238095238095237,1.5238095238095237,4.560999393463135,2.460653305053711,38.80007553100586,73.09259033203125
0,6,42,43,0.13953488372093023,0.13953488372093023,1.4883720930232558,1.4883720930232558,3.7069637775421143,2.2985846996307373,38.27336502075195,75.66975402832031
0,6,43,44,0.09090909090909091,0.06818181818181818,1.4545454545454546,1.4545454545454546,0.5439834594726562,2.0803632736206055,41.53705978393555,76.96781921386719
0,6,44,45,0.4222222222222222,0.4,1.4222222222222223,1.4222222222222223,2.5434210300445557,2.3198859691619873,44.11741638183594,78.08650207519531
0,6,45,46,0.13043478260869565,0.13043478260869565,1.391304347826087,1.391304347826087,3.7351903915405273,2.474421739578247,43.76484298706055,78.21681213378906
0,6,46,47,0.1276595744680851,0.10638297872340426,1.3617021276595744,1.3617021276595744,0.8494957685470581,2.3629391193389893,38.017173767089844,77.2549819946289
0,6,47,48,0.14583333333333334,0.125,1.3333333333333333,1.3333333333333333,0.9183616638183594,2.210908889770508,39.48042678833008,75.00414276123047
0,6,48,49,0.14285714285714285,0.14285714285714285,1.3061224489795917,1.3061224489795917,2.437270164489746,2.2192208766937256,36.32048797607422,72.18962097167969
0,6,49,50,0.12,0.1,1.28,1.28,0.8257110714912415,2.614023447036743,37.006309509277344,69.3614730834961
