layer,strategy,group_size,quantized_side,certificate_type,valid_tiles,actual_sparsity,naive_mismatch_rate,false_drop_rate,false_keep_rate,refinement_rate,certimask_exact_match_rate,certificate_violations,bound_p50,bound_p90,bound_p99,margin_over_bound_p50,margin_over_bound_p90,score_error_p50,score_error_p90,score_error_p99,rho_p50,rho_p90,rho_p99,rho_max,refinement_reduction_vs_baseline,naive_mismatch_reduction_vs_baseline
18,qk_per_group_g4_coordinate_analytic,4,qk,analytic,29120,0.8658653846153846,0.016929945054945054,0.0004807692307692308,0.016449175824175825,0.08842719780219781,1.0,0,0.23377934098243713,0.2811909019947052,0.35347941517829895,7.556884765625,15.601826667785645,0.012062311172485352,0.03108687326312065,0.054146286100149155,19.247066497802734,101.96029663085938,1109.3895263671875,655765.5,0.17383241758241758,0.005666208791208792
18,k_only_per_vector_coordinate_analytic,0,k_only,analytic,29120,0.8658653846153846,0.017548076923076923,0.0018543956043956043,0.01569368131868132,0.1784684065934066,1.0,0,0.6166397929191589,0.7331700921058655,0.8176782131195068,2.92927885055542,6.149647235870361,0.031409502029418945,0.07237625122070312,0.10531628131866455,19.064285278320312,98.90068817138672,979.6480712890625,559453.5625,0.0837912087912088,0.0050480769230769225
18,k_only_per_group_g16_coordinate_analytic,16,k_only,analytic,29120,0.8658653846153846,0.018887362637362636,0.001510989010989011,0.017376373626373627,0.07273351648351649,1.0,0,0.17125633358955383,0.19964782893657684,0.2203129529953003,10.504270553588867,22.223539352416992,0.016199111938476562,0.05142230540513992,0.0743650421500206,9.990752220153809,60.555511474609375,629.7698364257812,141052.4375,0.1895260989010989,0.0037087912087912095
18,k_only_per_group_g8_coordinate_analytic,8,k_only,analytic,29120,0.8658653846153846,0.017925824175824175,0.0013049450549450549,0.01662087912087912,0.0665521978021978,1.0,0,0.14529351890087128,0.172843337059021,0.18964585661888123,12.256009101867676,26.30597496032715,0.01296854019165039,0.05064587667584419,0.07054631412029266,10.402910232543945,63.62839126586914,669.0198364257812,124638494720.0,0.1957074175824176,0.004670329670329671
18,k_only_per_group_g4_coordinate_analytic,4,k_only,analytic,29120,0.8658653846153846,0.018131868131868133,0.0002747252747252747,0.017857142857142856,0.0564217032967033,1.0,0,0.10468453168869019,0.12111920863389969,0.14135433733463287,17.00982666015625,35.15298843383789,0.005393505096435547,0.013872765935957432,0.03090072050690651,19.231460571289062,104.88204193115234,1059.688232421875,89260892160.0,0.2058379120879121,0.004464285714285712
19,baseline_per_vector_qk_coordinate_analytic,0,qk,analytic,29120,0.8658653846153846,0.02506868131868132,0.004292582417582418,0.0207760989010989,0.25350274725274724,1.0,0,1.1376440525054932,1.3719127178192139,1.571752905845642,2.046837329864502,4.659551620483398,0.06902313232421875,0.1670522540807724,0.26156750321388245,16.113981246948242,84.4278564453125,880.6116333007812,1076482.75,0.0,0.0
19,qk_per_group_g32_coordinate_analytic,32,qk,analytic,29120,0.8658653846153846,0.01933379120879121,0.002129120879120879,0.01720467032967033,0.16198489010989012,1.0,0,0.6858634352684021,0.8414596319198608,0.9633467197418213,3.3898439407348633,7.6907501220703125,0.03696799278259277,0.09380531311035156,0.15342499315738678,18.128440856933594,95.83702087402344,1003.2025756835938,92967.1171875,0.09151785714285712,0.00573489010989011
19,qk_per_group_g16_coordinate_analytic,16,qk,analytic,29120,0.8658653846153846,0.017925824175824175,0.0015796703296703297,0.016346153846153847,0.12548076923076923,1.0,0,0.4913352131843567,0.6051899194717407,0.685046911239624,4.721476078033447,10.710474967956543,0.027139663696289062,0.07035292685031891,0.120937280356884,17.705514907836914,95.11723327636719,955.4873657226562,441758.59375,0.128021978021978,0.007142857142857145
19,qk_per_group_g8_coordinate_analytic,8,qk,analytic,29120,0.8658653846153846,0.018131868131868133,0.0007898351648351648,0.017342032967032968,0.10281593406593406,1.0,0,0.36193692684173584,0.4596785306930542,0.5345295667648315,6.313331127166748,14.042790412902832,0.01751232147216797,0.045293424278497696,0.08104885369539261,20.582088470458984,107.9944076538086,1159.90087890625,356780.90625,0.15068681318681318,0.0069368131868131865
19,qk_per_group_g4_coordinate_analytic,4,qk,analytic,29120,0.8658653846153846,0.01620879120879121,0.0005494505494505495,0.01565934065934066,0.08111263736263737,1.0,0,0.25956103205680847,0.32037413120269775,0.3490361273288727,8.901617050170898,19.627641677856445,0.009072303771972656,0.023172473534941673,0.037865325808525085,28.45926284790039,152.96307373046875,1509.1641845703125,299542413312.0,0.1723901098901099,0.00885989010989011
19,k_only_per_vector_coordinate_analytic,0,k_only,analytic,29120,0.8658653846153846,0.020982142857142855,0.0026098901098901097,0.018372252747252748,0.19168956043956045,1.0,0,0.8200424909591675,1.0030766725540161,1.150072693824768,2.828911304473877,6.3915205001831055,0.0477139949798584,0.09769964218139648,0.14205774664878845,17.06955909729004,79.9349594116211,686.95068359375,157394.625,0.06181318681318679,0.004086538461538464
19,k_only_per_group_g16_coordinate_analytic,16,k_only,analytic,29120,0.8658653846153846,0.016483516483516484,0.0008241758241758242,0.01565934065934066,0.0700206043956044,1.0,0,0.20378978550434113,0.2458963394165039,0.27031004428863525,11.317834854125977,25.789796829223633,0.015558481216430664,0.044653892517089844,0.08135868608951569,12.761621475219727,72.25204467773438,682.6102294921875,182234.125,0.18348214285714284,0.008585164835164836
19,k_only_per_group_g8_coordinate_analytic,8,k_only,analytic,29120,0.8658653846153846,0.016758241758241758,0.0004807692307692308,0.01627747252747253,0.06318681318681318,1.0,0,0.16382506489753723,0.196459099650383,0.2225147932767868,13.944272994995117,31.758323669433594,0.009150028228759766,0.025800369679927826,0.056410618126392365,17.679433822631836,91.17306518554688,1068.6571044921875,139877.3125,0.19031593406593406,0.008310439560439562
19,k_only_per_group_g4_coordinate_analytic,4,k_only,analytic,29120,0.8658653846153846,0.015418956043956045,0.00034340659340659343,0.01507554945054945,0.05525412087912088,1.0,0,0.12625914812088013,0.15047068893909454,0.16384923458099365,18.215740203857422,40.908599853515625,0.00525665283203125,0.013586044311523438,0.022873297333717346,23.995668411254883,130.3264617919922,1277.4979248046875,89447088128.0,0.19824862637362636,0.009649725274725275
20,baseline_per_vector_qk_coordinate_analytic,0,qk,analytic,29120,0.8658653846153846,0.023935439560439562,0.003125,0.02081043956043956,0.28650412087912086,1.0,0,0.7630023956298828,0.9133161306381226,1.1321063041687012,1.8397901058197021,4.296419143676758,0.043028831481933594,0.10785126686096191,0.17533017694950104,17.422618865966797,93.74533081054688,941.1737670898438,250705.671875,0.0,0.0
20,qk_per_group_g32_coordinate_analytic,32,qk,analytic,29120,0.8658653846153846,0.021668956043956043,0.0021634615384615386,0.019505494505494506,0.20350274725274725,1.0,0,0.5348688364028931,0.6480351090431213,0.724598228931427,2.661518096923828,6.082329750061035,0.024500131607055664,0.06200561672449112,0.1025761291384697,21.351139068603516,114.34917449951172,1256.9571533203125,483283.34375,0.08300137362637361,0.002266483516483519
20,qk_per_group_g16_coordinate_analytic,16,qk,analytic,29120,0.8658653846153846,0.021291208791208792,0.001614010989010989,0.0196771978021978,0.1648695054945055,1.0,0,0.4200131893157959,0.5012542009353638,0.5558362007141113,3.3923604488372803,7.730042457580566,0.021814584732055664,0.054877471178770065,0.0893087387084961,18.82276153564453,100.39892578125,988.5028076171875,848525.375,0.12163461538461537,0.0026442307692307702
20,qk_per_group_g8_coordinate_analytic,8,qk,analytic,29120,0.8658653846153846,0.01978021978021978,0.0014423076923076924,0.01833791208791209,0.1338598901098901,1.0,0,0.3267975449562073,0.3919602930545807,0.4302862584590912,4.368698596954346,9.985607147216797,0.017795801162719727,0.045185089111328125,0.0759873017668724,17.899715423583984,95.06562042236328,953.1173095703125,210892226560.0,0.15264423076923075,0.004155219780219783
20,qk_per_group_g4_coordinate_analytic,4,qk,analytic,29120,0.8658653846153846,0.019642857142857142,0.0012706043956043956,0.018372252747252748,0.10796703296703297,1.0,0,0.24635475873947144,0.2959865629673004,0.3266875147819519,5.788328170776367,13.276213645935059,0.011520743370056152,0.029148150235414505,0.047594789415597916,20.8372745513916,111.62540435791016,1061.7896728515625,277335867392.0,0.1785370879120879,0.00429258241758242
20,k_only_per_vector_coordinate_analytic,0,k_only,analytic,29120,0.8658653846153846,0.0228021978021978,0.0017857142857142857,0.021016483516483518,0.21796016483516484,1.0,0,0.5583168864250183,0.705437183380127,0.858649730682373,2.4843859672546387,5.985642910003662,0.03015732765197754,0.07464246451854706,0.10867039859294891,18.107017517089844,91.14179229736328,950.4063110351562,99415.3203125,0.06854395604395602,0.0011332417582417612
20,k_only_per_group_g16_coordinate_analytic,16,k_only,analytic,29120,0.8658653846153846,0.01936813186813187,0.0010302197802197802,0.01833791208791209,0.09096840659340659,1.0,0,0.19128060340881348,0.2353297919034958,0.26990047097206116,7.360536575317383,16.985488891601562,0.013927459716796875,0.03519640117883682,0.053501952439546585,13.514762878417969,72.06885528564453,684.0231323242188,179340705792.0,0.19553571428571426,0.004567307692307693
20,k_only_per_group_g8_coordinate_analytic,8,k_only,analytic,29120,0.8658653846153846,0.019230769230769232,0.0008585164835164835,0.018372252747252748,0.08073489010989011,1.0,0,0.15799027681350708,0.19296565651893616,0.21061170101165771,8.998794555664062,20.4698486328125,0.010725021362304688,0.02888622134923935,0.04861694201827049,14.527534484863281,78.06148529052734,778.118896484375,172544606208.0,0.20576923076923076,0.00470467032967033
20,k_only_per_group_g4_coordinate_analytic,4,k_only,analytic,29120,0.8658653846153846,0.01936813186813187,0.0007898351648351648,0.018578296703296703,0.06881868131868132,1.0,0,0.1199059784412384,0.14774613082408905,0.16306672990322113,11.896828651428223,27.027603149414062,0.007796287536621094,0.019614268094301224,0.033021971583366394,15.082697868347168,84.69222259521484,885.4893798828125,156250144768.0,0.21768543956043954,0.004567307692307693
21,baseline_per_vector_qk_coordinate_analytic,0,qk,analytic,29120,0.8658653846153846,0.021016483516483518,0.003331043956043956,0.01768543956043956,0.21414835164835164,1.0,0,0.6625350117683411,0.8886955976486206,1.020508885383606,2.611609935760498,5.597216606140137,0.034519195556640625,0.08653783798217773,0.14085108041763306,18.865299224853516,102.54696655273438,995.425048828125,977965.3125,0.0,0.0
21,qk_per_group_g32_coordinate_analytic,32,qk,analytic,29120,0.8658653846153846,0.01933379120879121,0.0018887362637362637,0.017445054945054946,0.18028846153846154,1.0,0,0.519882321357727,0.7156223654747009,0.908211886882782,3.2793850898742676,7.127033233642578,0.025237083435058594,0.06591224670410156,0.11091923713684082,20.38296890258789,110.68352508544922,951.8245849609375,2082856.5,0.0338598901098901,0.0016826923076923087
21,qk_per_group_g16_coordinate_analytic,16,qk,analytic,29120,0.8658653846153846,0.018440934065934066,0.0019230769230769232,0.016517857142857143,0.15298763736263737,1.0,0,0.42104372382164,0.5630435943603516,0.720495879650116,4.081374168395996,8.803714752197266,0.023313045501708984,0.06110681965947151,0.10354894399642944,17.745590209960938,96.0658950805664,998.2059936523438,283075.6875,0.06116071428571426,0.002575549450549452
21,qk_per_group_g8_coordinate_analytic,8,qk,analytic,29120,0.8658653846153846,0.0167239010989011,0.0012362637362637362,0.015487637362637363,0.11967719780219781,1.0,0,0.30988192558288574,0.3949194550514221,0.4858793318271637,5.65947151184082,12.080174446105957,0.015264630317687988,0.039264485239982605,0.06568541377782822,19.845932006835938,106.90918731689453,1115.1124267578125,314491.4375,0.09447115384615383,0.00429258241758242
21,qk_per_group_g4_coordinate_analytic,4,qk,analytic,29120,0.8658653846153846,0.018200549450549452,0.0009615384615384616,0.01723901098901099,0.10298763736263736,1.0,0,0.2497600018978119,0.32294005155563354,0.3983311653137207,7.030249118804932,15.049067497253418,0.012290358543395996,0.03235306590795517,0.05641623213887215,19.87651824951172,107.15391540527344,1132.1207275390625,224744194048.0,0.11116071428571428,0.0028159340659340663
21,k_only_per_vector_coordinate_analytic,0,k_only,analytic,29120,0.8658653846153846,0.01974587912087912,0.0016826923076923078,0.01806318681318681,0.15594093406593407,1.0,0,0.4463183283805847,0.5783699750900269,0.7120779156684875,3.9350509643554688,8.40933895111084,0.020987987518310547,0.05325717851519585,0.08899737149477005,20.58603858947754,108.43995666503906,1023.8456420898438,82813.359375,0.05820741758241757,0.001270604395604398
21,k_only_per_group_g16_coordinate_analytic,16,k_only,analytic,29120,0.8658653846153846,0.015247252747252747,0.0010645604395604395,0.014182692307692308,0.08492445054945055,1.0,0,0.18694348633289337,0.2550837993621826,0.3366442918777466,9.209959030151367,20.294214248657227,0.014349937438964844,0.03923850134015083,0.06834903359413147,12.61912727355957,66.83696746826172,666.002685546875,61751.21875,0.12922390109890108,0.005769230769230771
21,k_only_per_group_g8_coordinate_analytic,8,k_only,analytic,29120,0.8658653846153846,0.014835164835164835,0.0006524725274725274,0.014182692307692308,0.07585851648351648,1.0,0,0.1592831015586853,0.20271572470664978,0.24868656694889069,11.066917419433594,23.990758895874023,0.01099538803100586,0.02867727167904377,0.04843129217624664,13.987452507019043,75.92585754394531,782.6381225585938,284817.90625,0.13828983516483517,0.006181318681318684
21,k_only_per_group_g4_coordinate_analytic,4,k_only,analytic,29120,0.8658653846153846,0.016449175824175825,0.0006868131868131869,0.015762362637362637,0.0674793956043956,1.0,0,0.12851852178573608,0.1664508730173111,0.20102687180042267,13.687466621398926,29.410511016845703,0.009498119354248047,0.023990295827388763,0.04116903617978096,13.07850456237793,70.32366180419922,718.9549560546875,144932.46875,0.14666895604395602,0.004567307692307693
