layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
12,32,0.9,local_window,0.8823529411764706,0.9677734375,0.44020789861679077,0.35400694608688354,0.9560033679008484,1.0000001192092896,0.5597921013832092,0.9235602021217346,2.019331693649292,0.8853062391281128,0.6803998947143555,1.1195842027664185,1.9287433624267578,13.360367774963379,23.084318161010742
12,32,0.9,random,0.9002100840336135,0.9510410853794643,0.11328280717134476,0.0008124723099172115,0.3934824764728546,0.9974958300590515,0.8867172598838806,1.0272952318191528,1.3719563484191895,0.33074697852134705,0.0,1.3359345197677612,1.9903250932693481,21.856491088867188,26.06454086303711
23,8,0.0,dense,0.0,0.4990234375,1.0,1.0,1.0000001192092896,1.000000238418579,4.6399821762577176e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.0,0.0
23,8,0.5,mean_pooled_score,0.523076923076923,0.7636184692382812,0.7463605999946594,0.8059571981430054,0.9841433763504028,0.9999995231628418,0.25363945960998535,0.2797636389732361,0.6755140423774719,0.9285763502120972,0.8479331135749817,0.4760289192199707,1.0,5.901935577392578,12.83665943145752
23,8,0.5,oracle_block_mass,0.49230769230769234,0.74658203125,0.8702267408370972,0.8841642141342163,0.9969062805175781,1.0,0.1297733336687088,0.13313139975070953,0.2643003463745117,0.9873688817024231,0.9708880186080933,0.2595466673374176,0.5223968029022217,2.8132073879241943,5.769160270690918
23,8,0.5,local_window,0.25384615384615383,0.6279296875,0.7889957427978516,0.9999998211860657,1.0,1.0000001192092896,0.21100428700447083,0.21083220839500427,0.6334565877914429,0.9347115159034729,0.8160579204559326,0.42200857400894165,1.25442636013031,4.912978649139404,14.381982803344727
23,8,0.5,random,0.501304945054945,0.750136239188058,0.5016600489616394,0.5035700798034668,0.8569627404212952,0.9999998807907104,0.4983399212360382,0.4879688322544098,0.9493637084960938,0.834071934223175,0.4994727075099945,0.979938805103302,1.6269663572311401,11.901666641235352,21.364139556884766
23,8,0.6,mean_pooled_score,0.6182692307692308,0.8115615844726562,0.6827008128166199,0.7276421785354614,0.9776160717010498,0.9999992251396179,0.31729915738105774,0.35989198088645935,0.8419995307922363,0.9093101620674133,0.7678331136703491,0.6033483743667603,1.1836673021316528,7.361804485321045,15.509860038757324
23,8,0.6,oracle_block_mass,0.5875,0.7942123413085938,0.8207908272743225,0.8285682201385498,0.9951236844062805,1.0,0.1792091280221939,0.18059363961219788,0.3555465340614319,0.9805757403373718,0.9499854445457458,0.3584182560443878,0.686481237411499,3.903873920440674,7.712908744812012
23,8,0.6,local_window,0.375,0.689453125,0.7219930291175842,0.9242442846298218,1.0,1.0000001192092896,0.278006911277771,0.25656232237815857,0.7030912637710571,0.918262779712677,0.7619384527206421,0.556013822555542,1.4289484024047852,6.4535393714904785,16.483375549316406
23,8,0.6,random,0.5984546703296703,0.7987758091517857,0.4014301598072052,0.3822203278541565,0.7436707019805908,0.9999969601631165,0.5985698103904724,0.5887653231620789,1.0,0.7850786447525024,0.40992939472198486,1.1725860834121704,1.8070461750030518,14.342607498168945,23.995769500732422
