layer,target_sparsity,mask_type,sample_pattern,aggregation,actual_tile_sparsity,attention_tile_work_fraction,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_kl_mean,token_mask_sparsity,strict_quality_pass,practical_quality_pass,strong_quality_pass,oracle_gap_mass,oracle_gap_l2,improvement_over_mean_pooled_mass,improvement_over_mean_pooled_l2
2,0.4,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,5.76671599361589e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.05707436800003052,-0.05443093553185463,1.0,0.0
2,0.4,mean_pooled_score,none,none,0.4182692307692307,0.5817307692307693,0.882999837398529,0.9414609670639038,0.9990251064300537,0.11700008809566498,0.1481035202741623,0.3206498324871063,0.9681569933891296,0.9723660945892334,0.21837517619132996,2.6968438625335693,0.7116524832589286,False,False,False,0.05992579460144043,0.09367258474230766,0.882999837398529,-0.1481035202741623
2,0.4,oracle_block_mass,none,none,0.38605769230769227,0.6139423076923077,0.9429256319999695,0.968570351600647,0.9995537400245667,0.05707431584596634,0.05443093553185463,0.136097714304924,0.9964588284492493,0.9941031336784363,0.11414865404367447,1.226330041885376,0.6955157688685826,False,False,False,0.05707436800003052,0.05443093553185463,0.9429256319999695,-0.05443093553185463
2,0.4,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.38605769230769227,0.6139423076923077,0.9079598188400269,0.9406329393386841,0.9992682337760925,0.09204013645648956,0.09500187635421753,0.24611987173557281,0.9929423332214355,0.9815877676010132,0.18408027291297913,2.0259532928466797,0.695556640625,False,False,False,0.03496581315994263,0.0405709408223629,0.024959981441497803,0.05310164391994476
2,0.4,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.38605769230769227,0.6139423076923077,0.917573094367981,0.9483091831207275,0.9993579387664795,0.08242695778608322,0.08414920419454575,0.2130715548992157,0.9941828846931458,0.9854035377502441,0.16485391557216644,1.8100684881210327,0.695556640625,False,False,False,0.025352537631988525,0.029718268662691116,0.034573256969451904,0.06395431607961655
2,0.5,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,5.76671599361589e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.09149688482284546,-0.09452766180038452,1.0,0.0
2,0.5,mean_pooled_score,none,none,0.523076923076923,0.47692307692307695,0.8395057320594788,0.9105609655380249,0.9981595277786255,0.16049423813819885,0.19480733573436737,0.48586323857307434,0.9471930265426636,0.9406818151473999,0.2897384762763977,3.705519437789917,0.7647361755371094,False,False,False,0.06899738311767578,0.10027967393398285,0.8395057320594788,-0.19480733573436737
2,0.5,oracle_block_mass,none,none,0.49230769230769234,0.5076923076923077,0.9085031151771545,0.9441378712654114,0.9988142848014832,0.0914967805147171,0.09452766180038452,0.21774575114250183,0.9908633828163147,0.9859381914138794,0.1829935610294342,1.9953919649124146,0.7494136265345982,False,True,False,0.09149688482284546,0.09452766180038452,0.9085031151771545,-0.09452766180038452
2,0.5,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.4918269230769231,0.5081730769230769,0.8673256635665894,0.9059170484542847,0.9986079931259155,0.13267438113689423,0.14377984404563904,0.36613279581069946,0.9863166809082031,0.9616113305091858,0.26534873247146606,2.933523654937744,0.749267578125,False,False,False,0.041177451610565186,0.04925218224525452,0.027819931507110596,0.05102749168872833
2,0.5,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.4918269230769231,0.5081730769230769,0.881289541721344,0.9215984344482422,0.9987083077430725,0.11871042102575302,0.1276053935289383,0.3186362385749817,0.9884529709815979,0.969558596611023,0.23742084205150604,2.619746446609497,0.749267578125,False,False,False,0.027213573455810547,0.03307773172855377,0.041783809661865234,0.06720194220542908
2,0.6,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,5.76671599361589e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.12115585803985596,-0.1257448047399521,1.0,0.0
2,0.6,mean_pooled_score,none,none,0.6182692307692308,0.3817307692307692,0.8023870587348938,0.8714199066162109,0.9968644380569458,0.19761300086975098,0.2465389221906662,0.6570199728012085,0.9378491640090942,0.899071216583252,0.36397600173950195,4.542725563049316,0.813018798828125,False,False,False,0.07645708322525024,0.12079411745071411,0.8023870587348938,-0.2465389221906662
2,0.6,oracle_block_mass,none,none,0.5875,0.4125,0.878844141960144,0.9189145565032959,0.9979534149169922,0.12115585803985596,0.1257448047399521,0.3030712604522705,0.9871679544448853,0.9752679467201233,0.24231171607971191,2.6457741260528564,0.7977289472307478,False,False,False,0.12115585803985596,0.1257448047399521,0.878844141960144,-0.1257448047399521
2,0.6,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.5870192307692308,0.4129807692307692,0.8288241028785706,0.8709656000137329,0.9976974725723267,0.17117588222026825,0.19420254230499268,0.4960234761238098,0.9782849550247192,0.9345535039901733,0.3423517644405365,3.7942464351654053,0.797607421875,False,False,False,0.050020039081573486,0.06845773756504059,0.026437044143676758,0.05233637988567352
2,0.6,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.5870192307692308,0.4129807692307692,0.8473262786865234,0.890582263469696,0.9977972507476807,0.15267370641231537,0.170892596244812,0.4325609803199768,0.9817987084388733,0.9493284225463867,0.30534741282463074,3.375129222869873,0.797607421875,False,False,False,0.031517863273620605,0.045147791504859924,0.04493921995162964,0.07564632594585419
3,0.3,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,-7.745776464673781e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.014997422695159912,-0.023960670456290245,1.0,0.0
3,0.3,mean_pooled_score,none,none,0.31682692307692306,0.6831730769230769,0.8765299916267395,0.9665969610214233,0.9997753500938416,0.12346996366977692,0.372096449136734,0.9804681539535522,0.9432967305183411,0.9454435110092163,0.23131492733955383,3.10282564163208,0.6593295506068638,False,False,False,0.10847258567810059,0.34813577868044376,0.8765299916267395,-0.372096449136734
3,0.3,oracle_block_mass,none,none,0.2860576923076923,0.7139423076923077,0.9850025773048401,0.9957035779953003,0.999960720539093,0.014997388236224651,0.023960670456290245,0.06484328210353851,0.998498260974884,0.9985471963882446,0.029994796961545944,0.2988469898700714,0.6446691240583147,False,False,False,0.014997422695159912,0.023960670456290245,0.9850025773048401,-0.023960670456290245
3,0.3,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.2860576923076923,0.7139423076923077,0.9763172268867493,0.9924450516700745,0.9999511241912842,0.02368282899260521,0.035352639853954315,0.07298749685287476,0.9964396357536316,0.9979788064956665,0.047365669161081314,0.5047922730445862,0.644775390625,False,False,False,0.00868535041809082,0.01139196939766407,0.09978723526000977,0.3367438092827797
3,0.3,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.2860576923076923,0.7139423076923077,0.9747748374938965,0.9908646941184998,0.9999536275863647,0.025225039571523666,0.03581720218062401,0.07205953449010849,0.9959415793418884,0.998075008392334,0.05045009404420853,0.5425688624382019,0.644775390625,False,False,False,0.010227739810943604,0.011856531724333763,0.09824484586715698,0.33627924695611
3,0.4,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,-7.745776464673781e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.02657938003540039,-0.03755633160471916,1.0,0.0
3,0.4,mean_pooled_score,none,none,0.4182692307692307,0.5817307692307693,0.8310651779174805,0.9450944662094116,0.9992182850837708,0.1689348965883255,0.5144509077072144,1.3344454765319824,0.9256559014320374,0.8278206586837769,0.3222448527812958,4.235230445861816,0.7106960841587612,False,False,False,0.14235544204711914,0.4768945761024952,0.8310651779174805,-0.5144509077072144
3,0.4,oracle_block_mass,none,none,0.38605769230769227,0.6139423076923077,0.9734206199645996,0.9888876676559448,0.9998767375946045,0.026579340919852257,0.03755633160471916,0.10314427316188812,0.996674656867981,0.996636152267456,0.053158700466156006,0.5420107841491699,0.6954095023018974,False,False,False,0.02657938003540039,0.03755633160471916,0.9734206199645996,-0.03755633160471916
3,0.4,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.38605769230769227,0.6139423076923077,0.9512201547622681,0.9827446937561035,0.999843955039978,0.04877980425953865,0.10340036451816559,0.13022643327713013,0.9857886433601379,0.9940440058708191,0.0975596234202385,1.102936863899231,0.695556640625,False,False,False,0.022200465202331543,0.06584403291344643,0.1201549768447876,0.41105054318904877
3,0.4,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.38605769230769227,0.6139423076923077,0.9502854347229004,0.9814396500587463,0.999850869178772,0.049714501947164536,0.10765133798122406,0.12905700504779816,0.9858149290084839,0.9942910671234131,0.09942901134490967,1.1289547681808472,0.695556640625,False,False,False,0.02313518524169922,0.0700950063765049,0.11922025680541992,0.4067995697259903
3,0.5,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,-7.745776464673781e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.044887423515319824,-0.06371854245662689,1.0,0.0
3,0.5,mean_pooled_score,none,none,0.523076923076923,0.47692307692307695,0.7676364183425903,0.9113901853561401,0.9956398010253906,0.23236355185508728,0.663476288318634,1.871273159980774,0.892196536064148,0.556206226348877,0.43347710371017456,5.833796977996826,0.763747079031808,False,False,False,0.18747615814208984,0.5997577458620071,0.7676364183425903,-0.663476288318634
3,0.5,oracle_block_mass,none,none,0.49230769230769234,0.5076923076923077,0.9551125764846802,0.9769764542579651,0.9996666312217712,0.044887419790029526,0.06371854245662689,0.17459364235401154,0.9905390739440918,0.9903826713562012,0.08977485448122025,0.9413732290267944,0.7492664882114956,False,True,True,0.044887423515319824,0.06371854245662689,0.9551125764846802,-0.06371854245662689
3,0.5,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.4918269230769231,0.5081730769230769,0.9241671562194824,0.9684845209121704,0.9996492862701416,0.0758328065276146,0.17156793177127838,0.21483135223388672,0.976447582244873,0.9853154420852661,0.15166564285755157,1.7376244068145752,0.749267578125,False,True,False,0.030945420265197754,0.10784938931465149,0.1565307378768921,0.49190835654735565
3,0.5,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.4918269230769231,0.5081730769230769,0.9234904050827026,0.968342125415802,0.9996684789657593,0.07650957256555557,0.18036898970603943,0.20648834109306335,0.9757480025291443,0.9861447215080261,0.15301916003227234,1.7613046169281006,0.749267578125,False,True,False,0.03162217140197754,0.11665044724941254,0.1558539867401123,0.4831072986125946
3,0.6,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,-7.745776464673781e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.060772061347961426,-0.08296603709459305,1.0,0.0
3,0.6,mean_pooled_score,none,none,0.6182692307692308,0.3817307692307692,0.6937702298164368,0.82433021068573,0.9790335893630981,0.3062297999858856,0.9118685126304626,2.482227325439453,0.861897885799408,0.36243167519569397,0.5812095403671265,7.706386089324951,0.8120378766741072,False,False,False,0.2454577088356018,0.8289024755358696,0.6937702298164368,-0.9118685126304626
3,0.6,oracle_block_mass,none,none,0.5875,0.4125,0.9392279386520386,0.9633252620697021,0.9993780851364136,0.06077207252383232,0.08296603709459305,0.22559532523155212,0.9871875047683716,0.9835546612739563,0.12154417484998703,1.278640866279602,0.7975245884486607,True,True,False,0.060772061347961426,0.08296603709459305,0.9392279386520386,-0.08296603709459305
3,0.6,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.5870192307692308,0.4129807692307692,0.8941835761070251,0.9524779915809631,0.9993600845336914,0.10581640899181366,0.2500453293323517,0.3232858180999756,0.9630690217018127,0.9691494703292847,0.21163281798362732,2.4515278339385986,0.797607421875,False,False,False,0.04504436254501343,0.16707929223775864,0.20041334629058838,0.661823183298111
3,0.6,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.5870192307692308,0.4129807692307692,0.8894351720809937,0.9518870115280151,0.9993975758552551,0.11056480556726456,0.2833116352558136,0.33674490451812744,0.9611090421676636,0.9694408774375916,0.2211296111345291,2.5889103412628174,0.797607421875,False,False,False,0.04979276657104492,0.20034559816122055,0.19566494226455688,0.628556877374649
4,0.3,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,-4.116113228036511e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.03869074583053589,-0.03164065629243851,1.0,0.0
4,0.3,mean_pooled_score,none,none,0.31682692307692306,0.6831730769230769,0.8649073839187622,0.9425625801086426,0.9998842477798462,0.13509266078472137,0.2285129725933075,0.5697603225708008,0.9496344327926636,0.9548661112785339,0.25456035137176514,3.250251293182373,0.6598608834402901,False,False,False,0.0964018702507019,0.196872316300869,0.8649073839187622,-0.2285129725933075
4,0.3,oracle_block_mass,none,none,0.2860576923076923,0.7139423076923077,0.9613092541694641,0.9963921308517456,0.9999690055847168,0.03869080916047096,0.03164065629243851,0.10078614950180054,0.9984526634216309,0.9956430792808533,0.07738163322210312,0.7904340028762817,0.6442522321428572,False,False,False,0.03869074583053589,0.03164065629243851,0.9613092541694641,-0.03164065629243851
4,0.3,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.2860576923076923,0.7139423076923077,0.9451974034309387,0.9958932399749756,0.9999670386314392,0.054802656173706055,0.051948513835668564,0.1470159888267517,0.9960280656814575,0.9911864995956421,0.10960531234741211,1.1763461828231812,0.644775390625,False,False,False,0.01611185073852539,0.020307857543230057,0.08029001951217651,0.17656445875763893
4,0.3,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.2860576923076923,0.7139423076923077,0.944584846496582,0.9958391189575195,0.9999686479568481,0.05541509389877319,0.05315018072724342,0.1547326296567917,0.9959880113601685,0.9904096126556396,0.11083019524812698,1.1894735097885132,0.644775390625,False,False,False,0.01672440767288208,0.021509524434804916,0.07967746257781982,0.17536279186606407
4,0.4,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,-4.116113228036511e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.059994399547576904,-0.048697132617235184,1.0,0.0
4,0.4,mean_pooled_score,none,none,0.4182692307692307,0.5817307692307693,0.8124975562095642,0.8724684715270996,0.9996954202651978,0.18750250339508057,0.3239072263240814,0.9530736207962036,0.9328407645225525,0.9008445143699646,0.35937997698783875,4.50984525680542,0.7113255092075893,False,False,False,0.1275080442428589,0.27521009370684624,0.8124975562095642,-0.3239072263240814
4,0.4,oracle_block_mass,none,none,0.38605769230769227,0.6139423076923077,0.9400056004524231,0.9923152923583984,0.9998953342437744,0.059994470328092575,0.048697132617235184,0.1497795283794403,0.9960350394248962,0.9904696941375732,0.11998896300792694,1.2388156652450562,0.694894518171038,False,False,False,0.059994399547576904,0.048697132617235184,0.9400056004524231,-0.048697132617235184
4,0.4,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.38605769230769227,0.6139423076923077,0.9097381234169006,0.9913241267204285,0.9998853802680969,0.09026183933019638,0.09090689569711685,0.2377963364124298,0.9896968007087708,0.9804355502128601,0.18052370846271515,1.9861729145050049,0.695556640625,False,False,False,0.03026747703552246,0.04220976307988167,0.09724056720733643,0.23300033062696457
4,0.4,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.38605769230769227,0.6139423076923077,0.9121927618980408,0.990936279296875,0.9998879432678223,0.08780727535486221,0.08846701681613922,0.23473581671714783,0.9902029037475586,0.9802978038787842,0.17561455070972443,1.9208252429962158,0.695556640625,False,False,False,0.027812838554382324,0.03976988419890404,0.09969520568847656,0.2354402095079422
4,0.5,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,-4.116113228036511e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.08964347839355469,-0.07644457370042801,1.0,0.0
4,0.5,mean_pooled_score,none,none,0.523076923076923,0.47692307692307695,0.7393811941146851,0.7923685312271118,0.9991753697395325,0.2606188952922821,0.4475453197956085,1.1831433773040771,0.8978049159049988,0.727885365486145,0.4899877905845642,6.299561977386475,0.7644418988909041,False,False,False,0.17097532749176025,0.3711007460951805,0.7393811941146851,-0.4475453197956085
4,0.5,oracle_block_mass,none,none,0.49230769230769234,0.5076923076923077,0.9103565216064453,0.984322190284729,0.9996973276138306,0.08964356034994125,0.07644457370042801,0.22369545698165894,0.9903713464736938,0.9782166481018066,0.1792871505022049,1.8782949447631836,0.7486942836216518,False,True,False,0.08964347839355469,0.07644457370042801,0.9103565216064453,-0.07644457370042801
4,0.5,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.4918269230769231,0.5081730769230769,0.8722668886184692,0.9839845299720764,0.9997384548187256,0.12773308157920837,0.1326635330915451,0.34766313433647156,0.9820934534072876,0.9622108936309814,0.25546616315841675,2.8341457843780518,0.749267578125,False,False,False,0.038089632987976074,0.056218959391117096,0.13288569450378418,0.3148817867040634
4,0.5,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.4918269230769231,0.5081730769230769,0.8725482821464539,0.9834819436073303,0.999753475189209,0.12745173275470734,0.13294315338134766,0.3490603268146515,0.9824906587600708,0.962973952293396,0.2549034655094147,2.825941801071167,0.749267578125,False,False,False,0.037808239459991455,0.05649857968091965,0.1331670880317688,0.31460216641426086
4,0.6,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,-4.116113228036511e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.11555099487304688,-0.0977809876203537,1.0,0.0
4,0.6,mean_pooled_score,none,none,0.6182692307692308,0.3817307692307692,0.6738787889480591,0.7149165272712708,0.9979337453842163,0.32612118124961853,0.575174868106842,1.7626993656158447,0.8747548460960388,0.5580112338066101,0.6209923624992371,7.893399238586426,0.8127163478306362,False,False,False,0.21057021617889404,0.47739388048648834,0.6738787889480591,-0.575174868106842
4,0.6,oracle_block_mass,none,none,0.5875,0.4125,0.8844490051269531,0.9758555889129639,0.9994276762008667,0.11555103212594986,0.0977809876203537,0.29368457198143005,0.9859873056411743,0.962211549282074,0.23110206425189972,2.427712917327881,0.79693603515625,False,False,False,0.11555099487304688,0.0977809876203537,0.8844490051269531,-0.0977809876203537
4,0.6,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.5870192307692308,0.4129807692307692,0.8373371362686157,0.9731285572052002,0.9994769096374512,0.16266284883022308,0.17225320637226105,0.460460901260376,0.9742205739021301,0.9396867752075195,0.32532575726509094,3.6203510761260986,0.797607421875,False,False,False,0.0471118688583374,0.07447221875190735,0.16345834732055664,0.402921661734581
4,0.6,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.5870192307692308,0.4129807692307692,0.8364453911781311,0.9720488786697388,0.9994943141937256,0.16355465352535248,0.17425617575645447,0.45735102891921997,0.9744221568107605,0.9403244256973267,0.32710930705070496,3.643522024154663,0.797607421875,False,False,False,0.04800361394882202,0.07647518813610077,0.16256660223007202,0.4009186923503876
5,0.3,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,1.3387762010097504e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.04087483882904053,-0.048473961651325226,1.0,0.0
5,0.3,mean_pooled_score,none,none,0.31682692307692306,0.6831730769230769,0.9001476168632507,0.9596074223518372,0.9984593391418457,0.09985225647687912,0.15790806710720062,0.26709675788879395,0.9681974053382874,0.9775732755661011,0.18407951295375824,2.3176217079162598,0.6590924944196428,False,False,False,0.05897754430770874,0.1094341054558754,0.9001476168632507,-0.15790806710720062
5,0.3,oracle_block_mass,none,none,0.2860576923076923,0.7139423076923077,0.9591251611709595,0.9777712821960449,0.9995666146278381,0.040874868631362915,0.048473961651325226,0.11478029191493988,0.9977668523788452,0.9942163228988647,0.08174974471330643,0.8294385075569153,0.6436636788504464,False,False,False,0.04087483882904053,0.048473961651325226,0.9591251611709595,-0.048473961651325226
5,0.3,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.2860576923076923,0.7139423076923077,0.9480393528938293,0.9744852781295776,0.9994893074035645,0.05196072533726692,0.06010736897587776,0.14615169167518616,0.9965065717697144,0.9907182455062866,0.10392145067453384,1.0740783214569092,0.644775390625,False,False,False,0.011085808277130127,0.011633407324552536,0.04789173603057861,0.09780069813132286
5,0.3,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.2860576923076923,0.7139423076923077,0.9473863840103149,0.9738691449165344,0.9994775652885437,0.05261363461613655,0.06138899549841881,0.14757579565048218,0.9962218403816223,0.9904786348342896,0.1052272841334343,1.087997555732727,0.644775390625,False,False,False,0.011738777160644531,0.012915033847093582,0.04723876714706421,0.09651907160878181
5,0.4,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,1.3387762010097504e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.06404054164886475,-0.07499711960554123,1.0,0.0
5,0.4,mean_pooled_score,none,none,0.4182692307692307,0.5817307692307693,0.8502374291419983,0.9328625798225403,0.9971562623977661,0.14976252615451813,0.26243114471435547,0.55106520652771,0.9531606435775757,0.9428615570068359,0.28390005230903625,3.502362012863159,0.7104345049176897,False,False,False,0.08572202920913696,0.18743402510881424,0.8502374291419983,-0.26243114471435547
5,0.4,oracle_block_mass,none,none,0.38605769230769227,0.6139423076923077,0.9359594583511353,0.96329665184021,0.9989230632781982,0.06404049694538116,0.07499711960554123,0.17437788844108582,0.9947313666343689,0.9865885376930237,0.12808099389076233,1.3110977411270142,0.6942732674734933,False,False,False,0.06404054164886475,0.07499711960554123,0.9359594583511353,-0.07499711960554123
5,0.4,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.38605769230769227,0.6139423076923077,0.913112223148346,0.9565571546554565,0.9987586736679077,0.08688773214817047,0.11648393422365189,0.2231292873620987,0.9874914288520813,0.9786310195922852,0.17377546429634094,1.857824444770813,0.695556640625,False,False,False,0.022847235202789307,0.04148681461811066,0.06287479400634766,0.14594721049070358
5,0.4,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.38605769230769227,0.6139423076923077,0.9124682545661926,0.9556602239608765,0.9987524747848511,0.08753172308206558,0.117705337703228,0.22617772221565247,0.9871616959571838,0.9779024124145508,0.17506347596645355,1.8715177774429321,0.695556640625,False,False,False,0.023491203784942627,0.04270821809768677,0.062230825424194336,0.14472580701112747
5,0.5,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,1.3387762010097504e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.09594261646270752,-0.11485473811626434,1.0,0.0
5,0.5,mean_pooled_score,none,none,0.523076923076923,0.47692307692307695,0.7845036387443542,0.8834218382835388,0.9952452182769775,0.21549630165100098,0.37768521904945374,1.0,0.9219570159912109,0.852070689201355,0.39974260330200195,5.088685512542725,0.7634119306291853,False,False,False,0.11955374479293823,0.2628304809331894,0.7845036387443542,-0.37768521904945374
5,0.5,oracle_block_mass,none,none,0.49230769230769234,0.5076923076923077,0.9040573835372925,0.9427035450935364,0.9976470470428467,0.09594261646270752,0.11485473811626434,0.2566143274307251,0.9863625168800354,0.9703105688095093,0.19188523292541504,1.99140465259552,0.7479095458984375,False,True,False,0.09594261646270752,0.11485473811626434,0.9040573835372925,-0.11485473811626434
5,0.5,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.4918269230769231,0.5081730769230769,0.8740293383598328,0.9330813884735107,0.9978213310241699,0.12597061693668365,0.17847588658332825,0.3129088580608368,0.9769056439399719,0.9580453634262085,0.2519412338733673,2.7280235290527344,0.749267578125,False,False,False,0.030028045177459717,0.0636211484670639,0.08952569961547852,0.1992093324661255
5,0.5,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.4918269230769231,0.5081730769230769,0.8732925057411194,0.9334511756896973,0.9978963732719421,0.12670744955539703,0.17959831655025482,0.3135095238685608,0.9764937162399292,0.9574972987174988,0.25341489911079407,2.7442240715026855,0.749267578125,False,False,False,0.030764877796173096,0.06474357843399048,0.08878886699676514,0.1980869024991989
5,0.6,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,1.3387762010097504e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.1247982382774353,-0.14938752353191376,1.0,0.0
5,0.6,mean_pooled_score,none,none,0.6182692307692308,0.3817307692307692,0.7348559498786926,0.8295679092407227,0.9924853444099426,0.2651440501213074,0.4788503050804138,1.2090966701507568,0.9037242531776428,0.7727519273757935,0.49903813004493713,6.250717639923096,0.8116128104073661,False,False,False,0.14034581184387207,0.32946278154850006,0.7348559498786926,-0.4788503050804138
5,0.6,oracle_block_mass,none,none,0.5875,0.4125,0.8752017617225647,0.922795295715332,0.9964693784713745,0.12479815632104874,0.14938752353191376,0.33857378363609314,0.978911280632019,0.9477530717849731,0.24959631264209747,2.599684000015259,0.7961104256766183,False,False,False,0.1247982382774353,0.14938752353191376,0.8752017617225647,-0.14938752353191376
5,0.6,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.5870192307692308,0.4129807692307692,0.8336141705513,0.9071351289749146,0.9966557621955872,0.16638581454753876,0.24483059346675873,0.4188360869884491,0.9631509780883789,0.925624668598175,0.3327716290950775,3.6356587409973145,0.797607421875,False,False,False,0.04158759117126465,0.09544306993484497,0.09875822067260742,0.2340197116136551
5,0.6,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.5870192307692308,0.4129807692307692,0.8335248231887817,0.9076818823814392,0.9967105388641357,0.16647520661354065,0.24638770520687103,0.4236123561859131,0.9621981382369995,0.9240198135375977,0.3329504430294037,3.637897491455078,0.797607421875,False,False,False,0.04167693853378296,0.09700018167495728,0.09866887331008911,0.23246259987354279
8,0.3,dense,none,none,0.0,1.0,1.0,1.0,1.0000001192092896,2.3158333029016376e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.49951171875,False,False,False,-0.013126671314239502,-0.009677840396761894,1.0,0.0
8,0.3,mean_pooled_score,none,none,0.31682692307692306,0.6831730769230769,0.9179996848106384,0.9981136322021484,0.9999843239784241,0.08200030028820038,0.12070518732070923,0.31838351488113403,0.9722281694412231,0.9870073795318604,0.14837560057640076,2.0176494121551514,0.6602450779506138,False,False,False,0.06887364387512207,0.11102734692394733,0.9179996848106384,-0.12070518732070923
8,0.3,oracle_block_mass,none,none,0.2860576923076923,0.7139423076923077,0.9868733286857605,0.9995145201683044,0.9999999403953552,0.013126680627465248,0.009677840396761894,0.02932976558804512,0.9996678233146667,0.9997512102127075,0.026253363117575645,0.2669702172279358,0.6447426932198661,False,False,False,0.013126671314239502,0.009677840396761894,0.9868733286857605,-0.009677840396761894
8,0.3,aglr_antidiagonal_logsumexp,both_diagonals,logsumexp,0.2860576923076923,0.7139423076923077,0.9745269417762756,0.9993354082107544,0.9999999403953552,0.02547307126224041,0.02004118636250496,0.07689054310321808,0.998967170715332,0.9974510073661804,0.05094614624977112,0.5600250959396362,0.644775390625,False,False,False,0.012346386909484863,0.010363345965743065,0.05652725696563721,0.10066400095820427
8,0.3,aglr_antidiagonal_topk_mean,both_diagonals,topk_mean,0.2860576923076923,0.7139423076923077,0.9770533442497253,0.9993823170661926,0.9999999403953552,0.022946715354919434,0.017358561977744102,0.06858140230178833,0.9991045594215393,0.9979681372642517,0.045893434435129166,0.5001724362373352,0.644775390625,False,False,False,0.009819984436035156,0.007680721580982208,0.059053659439086914,0.10334662534296513
