layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
12,16,0.6,mean_pooled_score,0.6363636363636364,0.8125,0.19032640755176544,0.0,1.0,1.0000001192092896,0.8096736669540405,0.8238390684127808,1.0,0.20975354313850403,0.0,0.8569309115409851,1.0000001192092896,20.06169319152832,26.100936889648438
12,16,0.6,oracle_block_mass,0.5757575757575757,0.78125,0.23003144562244415,0.0,1.0,1.0000001192092896,0.769968569278717,0.7861031293869019,1.0,0.2532029151916504,0.0,0.8239773511886597,1.0000001192092896,19.070398330688477,26.040184020996094
12,16,0.6,local_window,0.3977272727272727,0.689453125,0.31698283553123474,0.0,1.0,1.0000001192092896,0.6830171942710876,0.6888381838798523,1.0,0.3241041302680969,0.0,0.6980655789375305,1.0000001192092896,16.936542510986328,25.957441329956055
12,16,0.6,random,0.6025432900432901,0.7950613839285714,0.2055692970752716,0.0,0.9999998807907104,1.0000001192092896,0.7944306135177612,0.8261706233024597,1.0,0.24711696803569794,0.0,0.8882474899291992,1.000000238418579,19.663864135742188,26.059762954711914
12,16,0.7,mean_pooled_score,0.7329545454545454,0.8623046875,0.13896258175373077,0.0,0.9999998807907104,1.0000001192092896,0.8610373735427856,0.8736740350723267,1.0,0.1566358059644699,0.0,0.9035758972167969,1.0000001192092896,21.324689865112305,26.136058807373047
12,16,0.7,oracle_block_mass,0.6723484848484849,0.8310546875,0.18051263689994812,0.0,0.9999999403953552,1.0000001192092896,0.8194872736930847,0.8345982432365417,1.0,0.20255973935127258,0.0,0.8726521134376526,1.0000001192092896,20.286344528198242,26.094091415405273
12,16,0.7,local_window,0.5227272727272727,0.75390625,0.250863641500473,0.0,1.0,1.0000001192092896,0.7491363883018494,0.7549066543579102,1.0,0.25794655084609985,0.0,0.763897716999054,1.0000001192092896,18.55691146850586,26.017864227294922
12,16,0.7,random,0.7010281385281385,0.8458426339285714,0.1547270268201828,0.0,0.8606165647506714,1.0000001192092896,0.8452730178833008,0.872639000415802,1.0,0.19122552871704102,0.0,0.9270135760307312,1.0000001192092896,20.919523239135742,26.136058807373047
12,16,0.8,mean_pooled_score,0.8352272727272727,0.9150390625,0.08501378446817398,0.0,0.25864177942276,1.0000001192092896,0.9149861931800842,0.9257532358169556,1.0,0.09940732270479202,0.0,0.949950098991394,1.0000001192092896,22.654922485351562,26.199169158935547
12,16,0.8,oracle_block_mass,0.7746212121212122,0.8837890625,0.12536999583244324,0.0,0.7973394393920898,1.0000001192092896,0.8746300339698792,0.8868342041969299,1.0,0.14395961165428162,0.0,0.9230881333351135,1.0000001192092896,21.644983291625977,26.147933959960938
12,16,0.8,local_window,0.6647727272727273,0.8271484375,0.1764104664325714,0.0,1.0,1.0000001192092896,0.8235896229743958,0.8285784125328064,1.0,0.1836453676223755,0.0,0.8385852575302124,1.0000001192092896,20.387630462646484,26.10002326965332
12,16,0.8,random,0.8008658008658008,0.8973214285714286,0.10278421640396118,0.0,0.5226383209228516,1.0,0.8972157835960388,0.918040931224823,1.0,0.12931537628173828,0.0,0.958215057849884,1.0000001192092896,22.202777862548828,26.183080673217773
12,16,0.85,mean_pooled_score,0.8806818181818181,0.9384765625,0.062481727451086044,0.0,0.0,1.0,0.9375182390213013,0.9461170434951782,1.0,0.07407192885875702,0.0,0.9666938781738281,1.0000001192092896,23.20987319946289,26.22650718688965
12,16,0.85,oracle_block_mass,0.8200757575757576,0.9072265625,0.10089918226003647,0.0,0.501259446144104,1.0000001192092896,0.8991007804870605,0.9101855158805847,1.0,0.11758315563201904,0.0,0.9431513547897339,1.0000001192092896,22.246686935424805,26.161226272583008
12,16,0.85,local_window,0.7689393939393939,0.880859375,0.12173862010240555,0.0,0.9999998807907104,1.0000001192092896,0.878261387348175,0.8839489221572876,1.0,0.1289414018392563,0.0,0.8932415246963501,1.0000001192092896,21.73672866821289,26.154708862304688
