layer,block_size,target_sparsity,mask_type,sample_pattern,aggregation,local_blocks,hybrid_weights,local_budget_overflow_rate,actual_tile_sparsity,attention_tile_work_fraction,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_kl_mean,token_mask_sparsity,quality_pass,strong_quality_pass,oracle_gap_mass,oracle_gap_l2
12,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.70_A0.30,0.125,0.4829545454545454,0.5170454545454546,0.8099271059036255,0.8835957050323486,0.9994891881942749,0.19007287919521332,0.3109520971775055,0.8926891088485718,0.9798197746276855,0.9593506455421448,0.38014575839042664,4.58450174331665,0.748046875,False,False,0.11516553163528442,0.21929443627595901
12,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.70_A0.30,0.125,0.4829545454545454,0.5170454545454546,0.8504055738449097,0.9296440482139587,0.9995486736297607,0.14959439635276794,0.23229698836803436,0.6464153528213501,0.9821029305458069,0.9668228626251221,0.2991887927055359,3.5324580669403076,0.748046875,False,False,0.07468706369400024,0.14063932746648788
12,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.70_A0.30,0.125,0.4829545454545454,0.5170454545454546,0.8265814185142517,0.9037010669708252,0.9995430111885071,0.17341864109039307,0.277509868144989,0.8002458810806274,0.9814338088035583,0.9624513387680054,0.34683728218078613,4.1522440910339355,0.748046875,False,False,0.0985112190246582,0.18585220724344254
12,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.70_A0.30,0.125,0.4829545454545454,0.5170454545454546,0.8529979586601257,0.9304418563842773,0.9995483756065369,0.14700201153755188,0.22541587054729462,0.6236371994018555,0.982563316822052,0.9669021368026733,0.29400405287742615,3.464430332183838,0.748046875,False,False,0.07209467887878418,0.13375820964574814
12,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.70_A0.30_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.803217351436615,0.8730142116546631,0.9994879364967346,0.19678273797035217,0.3278041183948517,0.9450289011001587,0.9791005253791809,0.9572277069091797,0.39356547594070435,4.761609077453613,0.748046875,False,False,0.12187528610229492,0.2361464574933052
12,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.70_A0.30_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8476656675338745,0.9272441864013672,0.9995344877243042,0.15233437716960907,0.23936529457569122,0.6779064536094666,0.9819561243057251,0.9662191867828369,0.30466875433921814,3.604663372039795,0.748046875,False,False,0.0774269700050354,0.14770763367414474
12,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.70_A0.30_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8236050009727478,0.900729775428772,0.9995349049568176,0.17639505863189697,0.2851364016532898,0.8199087977409363,0.9813541769981384,0.9622455835342407,0.35279011726379395,4.2307891845703125,0.748046875,False,False,0.10148763656616211,0.19347874075174332
12,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.70_A0.30_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8476414084434509,0.9272913932800293,0.999538242816925,0.152358740568161,0.23785081505775452,0.6740551590919495,0.9823101758956909,0.9649598002433777,0.304717481136322,3.6048972606658936,0.748046875,False,False,0.07745122909545898,0.14619315415620804
12,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.50_A0.50,0.125,0.4829545454545454,0.5170454545454546,0.823509693145752,0.9014846086502075,0.9995583295822144,0.17649026215076447,0.28682518005371094,0.8294450044631958,0.9809258580207825,0.9629726409912109,0.35298052430152893,4.236474990844727,0.748046875,False,False,0.10158294439315796,0.19516751915216446
12,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.50_A0.50,0.125,0.4829545454545454,0.5170454545454546,0.8900142908096313,0.9523998498916626,0.9996407628059387,0.10998565703630447,0.15530753135681152,0.35344505310058594,0.9854455590248108,0.9730285406112671,0.21997129917144775,2.50390362739563,0.748046875,False,False,0.035078346729278564,0.06364987045526505
12,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.50_A0.50,0.125,0.4829545454545454,0.5170454545454546,0.8659793138504028,0.9387569427490234,0.9996132850646973,0.13402067124843597,0.20217621326446533,0.5255563855171204,0.9842121005058289,0.9694532752037048,0.26804134249687195,3.130495309829712,0.748046875,False,False,0.05911332368850708,0.11051855236291885
12,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.50_A0.50,0.125,0.4829545454545454,0.5170454545454546,0.8922991752624512,0.9538217782974243,0.999630868434906,0.10770082473754883,0.15093044936656952,0.3435514569282532,0.9854760766029358,0.9721892476081848,0.21540164947509766,2.445808172225952,0.748046875,False,False,0.03279346227645874,0.05927278846502304
12,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.50_A0.50_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8187791109085083,0.8938979506492615,0.9995593428611755,0.1812208890914917,0.29613304138183594,0.8483869433403015,0.9808258414268494,0.9625301957130432,0.3624417781829834,4.358724117279053,0.748046875,False,False,0.10631352663040161,0.20447538048028946
12,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.50_A0.50_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8869190216064453,0.9521045684814453,0.9996435642242432,0.11308099329471588,0.16170914471149445,0.3737916648387909,0.9852270483970642,0.9725280404090881,0.22616198658943176,2.585294723510742,0.748046875,False,False,0.0381736159324646,0.07005148380994797
12,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.50_A0.50_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8601127862930298,0.9365248680114746,0.9996042251586914,0.13988719880580902,0.2136279046535492,0.5802984237670898,0.983992874622345,0.9685512185096741,0.27977439761161804,3.2830989360809326,0.748046875,False,False,0.06497985124588013,0.12197024375200272
12,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.50_A0.50_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8893139958381653,0.9529955387115479,0.9996376037597656,0.11068600416183472,0.1571439653635025,0.3622160851955414,0.9854425191879272,0.9723608493804932,0.22137200832366943,2.5243208408355713,0.748046875,False,False,0.03577864170074463,0.06548630446195602
12,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.30_A0.70,0.125,0.4829545454545454,0.5170454545454546,0.8396105170249939,0.9185801148414612,0.9996517896652222,0.1603894680738449,0.25453469157218933,0.7363817095756531,0.9827756881713867,0.9660601019859314,0.3207789361476898,3.816763162612915,0.748046875,False,False,0.08548212051391602,0.16287703067064285
12,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.30_A0.70,0.125,0.4829545454545454,0.5170454545454546,0.9062122702598572,0.9580267667770386,0.9996517300605774,0.09378775209188461,0.12539269030094147,0.27626296877861023,0.9861883521080017,0.9760993719100952,0.18757550418376923,2.0818843841552734,0.748046875,False,False,0.018880367279052734,0.03373502939939499
12,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.30_A0.70,0.125,0.4829545454545454,0.5170454545454546,0.8911208510398865,0.9527536034584045,0.9996647834777832,0.10887911170721054,0.15533281862735748,0.35057228803634644,0.9854068160057068,0.9710663557052612,0.21775822341442108,2.4772441387176514,0.748046875,False,False,0.03397178649902344,0.063675157725811
12,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70,0.125,0.4829545454545454,0.5170454545454546,0.9066476821899414,0.9589360356330872,0.9996606111526489,0.0933523178100586,0.12493570148944855,0.27699756622314453,0.9862165451049805,0.9752289056777954,0.1867046356201172,2.072786569595337,0.748046875,False,False,0.018444955348968506,0.03327804058790207
12,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.30_A0.70_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8379598259925842,0.9174264669418335,0.9996479153633118,0.1620400995016098,0.2580728530883789,0.7512228488922119,0.9825736880302429,0.9655939340591431,0.3240801990032196,3.8599627017974854,0.748046875,False,False,0.08713281154632568,0.16641519218683243
12,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.30_A0.70_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.9057449102401733,0.9579130411148071,0.9996463656425476,0.09425513446331024,0.1261938065290451,0.2779993712902069,0.9861792325973511,0.9758141040802002,0.18851028382778168,2.0935559272766113,0.748046875,False,False,0.019347727298736572,0.03453614562749863
12,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.30_A0.70_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.8871654868125916,0.9516324996948242,0.9996582865715027,0.11283444613218307,0.16324153542518616,0.3671872317790985,0.9852429628372192,0.9708581566810608,0.22566892206668854,2.5803582668304443,0.748046875,False,False,0.03792715072631836,0.07158387452363968
12,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.9065613150596619,0.9588140249252319,0.9996621608734131,0.0934387594461441,0.12562088668346405,0.27930906414985657,0.9861089587211609,0.9751867055892944,0.18687750399112701,2.075212240219116,0.748046875,False,False,0.018531322479248047,0.03396322578191757
12,16,0.5,adaptive_hybrid_m0.90,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8433855175971985,0.9252945184707642,0.9997147917747498,0.1566145271062851,0.25760576128959656,0.7688019871711731,0.9823951125144958,0.9680026769638062,0.3132290840148926,3.771494150161743,0.71484375,False,False,0.08170711994171143,0.16594810038805008
12,16,0.5,adaptive_hybrid_m0.90,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9050833582878113,0.9658325910568237,0.9997356534004211,0.09491661936044693,0.13943955302238464,0.31893807649612427,0.9865169525146484,0.9757022261619568,0.18983323872089386,2.168168783187866,0.71484375,False,False,0.020009279251098633,0.047781892120838165
12,16,0.5,adaptive_hybrid_m0.90,both_diagonals,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8845509886741638,0.9574059247970581,0.9997296333312988,0.1154489740729332,0.17918017506599426,0.4514099359512329,0.9853945374488831,0.9728465676307678,0.2308979481458664,2.7016751766204834,0.71484375,False,False,0.040541648864746094,0.08752251416444778
12,16,0.5,adaptive_hybrid_m0.90,both_diagonals,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9070318341255188,0.9656906127929688,0.9997451901435852,0.09296820312738419,0.13534951210021973,0.30565690994262695,0.9865787625312805,0.9757463932037354,0.18593640625476837,2.117910146713257,0.71484375,False,False,0.018060803413391113,0.04369185119867325
12,16,0.5,adaptive_hybrid_m0.95,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8433855175971985,0.9252945184707642,0.9997147917747498,0.1566145271062851,0.25760576128959656,0.7688019871711731,0.9823951125144958,0.9680026769638062,0.3132290840148926,3.771494150161743,0.71484375,False,False,0.08170711994171143,0.16594810038805008
12,16,0.5,adaptive_hybrid_m0.95,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9050833582878113,0.9658325910568237,0.9997356534004211,0.09491661936044693,0.13943955302238464,0.31893807649612427,0.9865169525146484,0.9757022261619568,0.18983323872089386,2.168168783187866,0.71484375,False,False,0.020009279251098633,0.047781892120838165
12,16,0.5,adaptive_hybrid_m0.95,both_diagonals,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8845509886741638,0.9574059247970581,0.9997296333312988,0.1154489740729332,0.17918017506599426,0.4514099359512329,0.9853945374488831,0.9728465676307678,0.2308979481458664,2.7016751766204834,0.71484375,False,False,0.040541648864746094,0.08752251416444778
12,16,0.5,adaptive_hybrid_m0.95,both_diagonals,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9070318341255188,0.9656906127929688,0.9997451901435852,0.09296820312738419,0.13534951210021973,0.30565690994262695,0.9865787625312805,0.9757463932037354,0.18593640625476837,2.117910146713257,0.71484375,False,False,0.018060803413391113,0.04369185119867325
12,16,0.6,dense,none,none,0,none,0.0,0.0,1.0,1.0,1.0,1.0000001192092896,1.0976302089460432e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.4990234375,False,False,-0.10339480638504028,-0.12097810953855515
12,16,0.6,random,none,none,0,none,0.0,0.6025432900432901,0.39745670995670995,0.3806295394897461,0.32654428482055664,0.8722415566444397,0.6193704605102539,0.7279216051101685,1.2439311742782593,0.7113327980041504,0.044100914150476456,1.180705189704895,15.13340950012207,0.8009469168526786,False,False,0.5159756541252136,0.6069434955716133
12,16,0.6,mean_pooled_score,none,none,0,none,0.0,0.6363636363636364,0.36363636363636365,0.6485456228256226,0.7012687921524048,0.9897204637527466,0.35145440697669983,0.532914400100708,1.1883699893951416,0.9019126296043396,0.7643741965293884,0.6404088139533997,8.575288772583008,0.8253173828125,False,False,0.24805957078933716,0.41193629056215286
12,16,0.6,oracle_block_mass,none,none,0,none,0.0,0.5757575757575757,0.42424242424242425,0.8966051936149597,0.9367460012435913,0.999133825302124,0.10339484363794327,0.12097810953855515,0.32664862275123596,0.9825754165649414,0.9597454071044922,0.20678968727588654,2.221113920211792,0.7932172502790178,False,False,0.10339480638504028,0.12097810953855515
12,16,0.6,landmark_only,none,none,0,none,0.0,0.5757575757575757,0.42424242424242425,0.7481046915054321,0.8017940521240234,0.997402548789978,0.25189530849456787,0.42187997698783875,1.0926543474197388,0.9700469970703125,0.9326480627059937,0.5037906169891357,6.079417705535889,0.7953425816127232,False,False,0.1485005021095276,0.3009018674492836
12,16,0.6,antidiagonal_only,anti_diagonal,topk_mean,0,none,0.0,0.5757575757575757,0.42424242424242425,0.8265320658683777,0.8856089115142822,0.9989134669303894,0.17346780002117157,0.24884536862373352,0.620801568031311,0.9799308776855469,0.9476132392883301,0.34693560004234314,4.032631874084473,0.7950156075613839,False,False,0.07007312774658203,0.12786725908517838
12,16,0.6,antidiagonal_only,anti_diagonal,logsumexp,0,none,0.0,0.5757575757575757,0.42424242424242425,0.8847392797470093,0.9310858845710754,0.9990061521530151,0.11526072025299072,0.1383393555879593,0.37129780650138855,0.9810901284217834,0.9514861106872559,0.23052144050598145,2.504194498062134,0.7946232386997768,False,False,0.01186591386795044,0.017361246049404144
12,16,0.6,antidiagonal_only,both_diagonals,topk_mean,0,none,0.0,0.5757575757575757,0.42424242424242425,0.8810834884643555,0.9276639819145203,0.9990639090538025,0.11891645938158035,0.14493761956691742,0.379842609167099,0.9807854294776917,0.9513001441955566,0.2378329187631607,2.6033058166503906,0.7950156075613839,False,False,0.015521705150604248,0.023959510028362274
12,16,0.6,antidiagonal_only,both_diagonals,logsumexp,0,none,0.0,0.5757575757575757,0.42424242424242425,0.8857619166374207,0.932684063911438,0.9990558624267578,0.11423807591199875,0.13736385107040405,0.35707587003707886,0.9820578694343567,0.9547573328018188,0.2284761518239975,2.4806067943573,0.7953425816127232,False,False,0.010843276977539062,0.016385741531848907
12,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.70_A0.30,0.15625,0.5738636363636364,0.42613636363636365,0.7633087038993835,0.8222591876983643,0.9990261197090149,0.23669131100177765,0.3853466808795929,1.0326180458068848,0.9747428894042969,0.9442315697669983,0.4733826220035553,5.694984436035156,0.794921875,False,False,0.13329648971557617,0.26436857134103775
12,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.70_A0.30,0.15625,0.5738636363636364,0.42613636363636365,0.7995561361312866,0.8807157278060913,0.999224841594696,0.20044384896755219,0.3109714388847351,0.8505947589874268,0.9763841032981873,0.9475681781768799,0.40088769793510437,4.752718925476074,0.794921875,False,False,0.0970490574836731,0.18999332934617996
12,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.70_A0.30,0.15625,0.5738636363636364,0.42613636363636365,0.781579852104187,0.8500792980194092,0.9991537928581238,0.2184201180934906,0.34568390250205994,0.9510583877563477,0.9760749936103821,0.9450207948684692,0.4368402361869812,5.217569828033447,0.794921875,False,False,0.1150253415107727,0.2247057929635048
12,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.70_A0.30,0.15625,0.5738636363636364,0.42613636363636365,0.7987794876098633,0.87774658203125,0.9992726445198059,0.2012205421924591,0.31181707978248596,0.8524796366691589,0.9766033291816711,0.947018027305603,0.4024410843849182,4.772071838378906,0.794921875,False,False,0.09782570600509644,0.19083897024393082
12,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.70_A0.30_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.7561856508255005,0.8140643835067749,0.9990237355232239,0.24381427466869354,0.4008665978908539,1.0736315250396729,0.9742700457572937,0.9417150020599365,0.4876285493373871,5.8820672035217285,0.794921875,False,False,0.14041954278945923,0.27988848835229874
12,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.70_A0.30_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.7953889966011047,0.8741850256919861,0.9992371201515198,0.20461103320121765,0.32017797231674194,0.8751254677772522,0.9761059880256653,0.9461441040039062,0.4092220664024353,4.8613481521606445,0.794921875,False,False,0.10121619701385498,0.1991998627781868
12,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.70_A0.30_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.7775664329528809,0.842587411403656,0.9991567730903625,0.2224336564540863,0.3541564345359802,0.968208372592926,0.9759831428527832,0.9446289539337158,0.4448673129081726,5.322120666503906,0.794921875,False,False,0.11903876066207886,0.23317832499742508
12,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.70_A0.30_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.7950001358985901,0.8713911771774292,0.9992306232452393,0.20499980449676514,0.3197731077671051,0.8689741492271423,0.9766080975532532,0.9474852681159973,0.4099996089935303,4.87069845199585,0.794921875,False,False,0.10160505771636963,0.19879499822854996
12,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.50_A0.50,0.15625,0.5738636363636364,0.42613636363636365,0.773805558681488,0.8392935991287231,0.9991844892501831,0.22619447112083435,0.3629663586616516,0.9822719693183899,0.9754913449287415,0.9445759654045105,0.4523889422416687,5.423464775085449,0.794921875,False,False,0.12279963493347168,0.24198824912309647
12,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.50_A0.50,0.15625,0.5738636363636364,0.42613636363636365,0.8424161672592163,0.9191079139709473,0.9993923902511597,0.15758390724658966,0.22505733370780945,0.5789158344268799,0.9789871573448181,0.9515804648399353,0.3151678144931793,3.6325061321258545,0.794921875,False,False,0.05418902635574341,0.1040792241692543
12,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.50_A0.50,0.15625,0.5738636363636364,0.42613636363636365,0.8077381253242493,0.8835943937301636,0.9993525147438049,0.1922619342803955,0.2920601963996887,0.8018417954444885,0.9777966141700745,0.9490684866905212,0.384523868560791,4.537834644317627,0.794921875,False,False,0.08886706829071045,0.17108208686113358
12,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.50_A0.50,0.15625,0.5738636363636364,0.42613636363636365,0.8435181975364685,0.9180343151092529,0.999428391456604,0.1564818173646927,0.22206534445285797,0.5627690553665161,0.9792627692222595,0.9519942402839661,0.31296366453170776,3.604055166244507,0.794921875,False,False,0.05308699607849121,0.10108723491430283
12,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.50_A0.50_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.7717104554176331,0.8329472541809082,0.9991844892501831,0.22828949987888336,0.366376668214798,0.987335205078125,0.9755851030349731,0.9447738528251648,0.4565789997577667,5.477447032928467,0.794921875,False,False,0.12489473819732666,0.24539855867624283
12,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.50_A0.50_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.8382417559623718,0.9165736436843872,0.9994056820869446,0.1617582142353058,0.23384782671928406,0.6063038110733032,0.9788660407066345,0.9507150053977966,0.3235164284706116,3.7418973445892334,0.794921875,False,False,0.05836343765258789,0.11286971718072891
12,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.50_A0.50_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.8035082221031189,0.8786048889160156,0.9993535280227661,0.1964917927980423,0.3020413815975189,0.8236429691314697,0.9775866270065308,0.9485148191452026,0.392983615398407,4.648826599121094,0.794921875,False,False,0.09309697151184082,0.18106327205896378
12,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.50_A0.50_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.8386982679367065,0.9160642623901367,0.9994252324104309,0.16130173206329346,0.23171940445899963,0.5969513058662415,0.9792843461036682,0.952251672744751,0.3226034641265869,3.73109769821167,0.794921875,False,False,0.057906925678253174,0.11074129492044449
12,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.30_A0.70,0.15625,0.5738636363636364,0.42613636363636365,0.7888864874839783,0.8580508232116699,0.9993767142295837,0.21111343801021576,0.3294803202152252,0.8912887573242188,0.9771316647529602,0.9466378092765808,0.4222268760204315,5.028454303741455,0.794921875,False,False,0.10771870613098145,0.20850221067667007
12,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.30_A0.70,0.15625,0.5738636363636364,0.42613636363636365,0.8672841191291809,0.931902289390564,0.9994857907295227,0.13271594047546387,0.17667905986309052,0.4082927107810974,0.9803256988525391,0.956319272518158,0.2654319107532501,2.9772746562957764,0.794921875,False,False,0.02932107448577881,0.05570095032453537
12,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.30_A0.70,0.15625,0.5738636363636364,0.42613636363636365,0.8425430059432983,0.9142240285873413,0.9994924664497375,0.15745708346366882,0.22314877808094025,0.5608342885971069,0.9795286059379578,0.952240526676178,0.31491413712501526,3.6277787685394287,0.794921875,False,False,0.05406218767166138,0.1021706685423851
12,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70,0.15625,0.5738636363636364,0.42613636363636365,0.8678063154220581,0.9329131841659546,0.9994656443595886,0.13219375908374786,0.17655403912067413,0.40403449535369873,0.9803305864334106,0.9566447138786316,0.2643875181674957,2.968252182006836,0.794921875,False,False,0.02879887819290161,0.05557592958211899
12,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.30_A0.70_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.7842850685119629,0.8528701066970825,0.9993517398834229,0.2157149612903595,0.33925241231918335,0.928061842918396,0.977201521396637,0.9483833909034729,0.431429922580719,5.1488213539123535,0.794921875,False,False,0.11232012510299683,0.2182743027806282
12,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.30_A0.70_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.8652825355529785,0.9304566383361816,0.9994866251945496,0.13471747934818268,0.1794937402009964,0.41387850046157837,0.9801968336105347,0.9554891586303711,0.26943492889404297,3.028533935546875,0.794921875,False,False,0.0313226580619812,0.058515630662441254
12,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.30_A0.70_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.8373257517814636,0.9105895757675171,0.9994924664497375,0.16267409920692444,0.2344343513250351,0.5951448678970337,0.9794566035270691,0.9517648816108704,0.32534822821617126,3.7654953002929688,0.794921875,False,False,0.059279441833496094,0.11345624178647995
12,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.8661638498306274,0.9325122237205505,0.9994678497314453,0.1338360756635666,0.17898733913898468,0.4129268527030945,0.9803796410560608,0.9571037888526917,0.2676721513271332,3.0107038021087646,0.794921875,False,False,0.030441343784332275,0.058009229600429535
12,16,0.6,adaptive_hybrid_m0.90,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8433855175971985,0.9252945184707642,0.9997147917747498,0.1566145271062851,0.25760576128959656,0.7688019871711731,0.9823951125144958,0.9680026769638062,0.3132290840148926,3.771494150161743,0.71484375,False,False,0.05321967601776123,0.1366276517510414
12,16,0.6,adaptive_hybrid_m0.90,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9050833582878113,0.9658325910568237,0.9997356534004211,0.09491661936044693,0.13943955302238464,0.31893807649612427,0.9865169525146484,0.9757022261619568,0.18983323872089386,2.168168783187866,0.71484375,False,False,-0.008478164672851562,0.0184614434838295
12,16,0.6,adaptive_hybrid_m0.90,both_diagonals,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8845509886741638,0.9574059247970581,0.9997296333312988,0.1154489740729332,0.17918017506599426,0.4514099359512329,0.9853945374488831,0.9728465676307678,0.2308979481458664,2.7016751766204834,0.71484375,False,False,0.012054204940795898,0.05820206552743912
12,16,0.6,adaptive_hybrid_m0.90,both_diagonals,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9070318341255188,0.9656906127929688,0.9997451901435852,0.09296820312738419,0.13534951210021973,0.30565690994262695,0.9865787625312805,0.9757463932037354,0.18593640625476837,2.117910146713257,0.71484375,False,False,-0.010426640510559082,0.014371402561664581
12,16,0.6,adaptive_hybrid_m0.95,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8433855175971985,0.9252945184707642,0.9997147917747498,0.1566145271062851,0.25760576128959656,0.7688019871711731,0.9823951125144958,0.9680026769638062,0.3132290840148926,3.771494150161743,0.71484375,False,False,0.05321967601776123,0.1366276517510414
